Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
1.50	-0.50	2.00	-9240	0.0333333333	-5.4444444444	-115.00	3581
1.50	-0.50	2.00	-9287	0.0333333333	-5.7111111111	-115.00	3591
1.50	-0.50	2.00	-9322	0.0333333333	-5.6777777778	-115.00	3601
1.50	-0.50	2.00	-9345	0.0222222222	-5.3111111111	-115.00	3611
1.50	-0.50	2.00	-9361	0.0222222222	-4.8111111111	-115.00	3621
1.50	0.50	1.00	-9370	0.0000000000	-4.2111111111	115.00	3631
1.50	0.50	1.00	-9376	0.0000000000	-3.5666666667	115.00	3641
1.50	0.50	1.00	-9386	0.0000000000	-2.9444444444	115.00	3651
1.50	0.50	1.00	-9398	-0.0111111111	-2.4000000000	115.00	3661
1.50	1.50	0.00	-9414	-0.0222222222	-1.9444444444	157.00	3671
1.50	1.50	0.00	-9435	-0.0222222222	-1.6444444444	157.00	3681
1.50	1.50	0.00	-9461	-0.0222222222	-1.5555555556	157.00	3691
1.50	1.50	0.00	-9492	-0.0222222222	-1.6333333333	157.00	3701
1.50	1.50	0.00	-9529	-0.0222222222	-1.8555555556	157.00	3711
1.50	1.50	0.00	-9569	-0.0111111111	-2.2111111111	157.00	3721
1.50	1.50	0.00	-9613	-0.0111111111	-2.6222222222	157.00	3731
1.50	1.50	0.00	-9662	-0.0111111111	-3.0666666667	157.00	3741
1.50	0.50	1.00	-9715	0.0000000000	-3.5111111111	115.00	3751
1.50	0.50	1.00	-9768	0.0111111111	-3.9222222222	115.00	3761
1.50	0.50	1.00	-9823	0.0111111111	-4.3111111111	115.00	3771
1.50	-0.50	2.00	-9878	0.0222222222	-4.6222222222	-115.00	3781
1.50	-1.50	3.00	-9928	0.0333333333	-4.8444444444	-157.00	3791
1.50	-1.50	3.00	-9968	0.0333333333	-4.8888888889	-157.00	3801
1.50	-1.50	3.00	-9992	0.0333333333	-4.7000000000	-157.00	3811
1.50	-1.50	3.00	-9992	0.0333333333	-4.2222222222	-157.00	3821
1.50	-0.50	2.00	-9976	0.0222222222	-3.5000000000	-115.00	3831
1.50	0.50	1.00	-9952	0.0000000000	-2.6444444444	115.00	3841
1.50	1.50	0.00	-9933	-0.0111111111	-1.8555555556	157.00	3851
1.50	1.50	0.00	-9919	-0.0111111111	-1.0777777778	157.00	3861
1.50	2.50	-1.00	-9918	-0.0333333333	-0.4555555556	198.00	3871
1.50	2.50	-1.00	-9933	-0.0444444444	-0.0666666667	198.00	3881
1.50	2.50	-1.00	-9966	-0.0444444444	0.0222222222	198.00	3891
