Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.45	0.45	0.00	-37	0.0000000000	-0.5333333333	117.00	17991
0.48	0.48	0.00	-53	0.0000000000	-0.8222222222	119.00	18001
0.57	0.57	0.00	-70	0.0111111111	-1.1666666667	123.00	18011
0.68	-0.32	1.00	-91	0.0222222222	-1.4888888889	-169.00	18021
0.65	-0.35	1.00	-109	0.0222222222	-1.6333333333	-96.00	18031
0.34	-0.66	1.00	-111	0.0111111111	-1.4333333333	-108.00	18041
0.19	-0.81	1.00	-106	0.0111111111	-1.1555555556	-115.00	18051
0.11	0.11	0.00	-98	0.0000000000	-0.9666666667	178.00	18061
0.16	0.16	0.00	-93	0.0000000000	-0.7888888889	106.00	18071
0.33	0.33	0.00	-96	0.0000000000	-0.6555555556	111.00	18081
0.60	-0.40	1.00	-111	0.0111111111	-0.6555555556	-176.00	18091
0.56	-0.44	1.00	-123	0.0111111111	-0.5888888889	-103.00	18101
0.32	-0.68	1.00	-123	0.0000000000	-0.3555555556	-113.00	18111
0.06	0.06	0.00	-110	-0.0111111111	-0.0222222222	174.00	18121
-0.01	-0.01	0.00	-97	-0.0111111111	0.1555555556	97.00	18131
0.16	0.16	0.00	-92	-0.0111111111	0.1555555556	103.00	18141
0.43	0.43	0.00	-100	0.0000000000	-0.0222222222	113.00	18151
0.47	0.47	0.00	-110	0.0000000000	-0.1777777778	115.00	18161
0.58	0.58	0.00	-123	0.0000000000	-0.2888888889	120.00	18171
0.69	0.69	0.00	-139	-0.0111111111	-0.3111111111	125.00	18181
0.77	-0.23	1.00	-158	0.0000000000	-0.3888888889	-167.00	18191
0.63	-0.37	1.00	-170	0.0000000000	-0.5111111111	-98.00	18201
0.46	-0.54	1.00	-171	0.0111111111	-0.6666666667	-105.00	18211
0.37	-0.63	1.00	-169	0.0111111111	-0.8000000000	-110.00	18221
0.28	-0.72	1.00	-163	0.0111111111	-0.7888888889	-115.00	18231
0.18	-0.82	1.00	-153	0.0111111111	-0.5888888889	-120.00	18241
0.03	0.03	0.00	-137	0.0000000000	-0.3111111111	170.00	18251
0.11	0.11	0.00	-126	0.0000000000	-0.0444444444	99.00	18261
0.30	0.30	0.00	-125	0.0000000000	0.1555555556	106.00	18271
0.41	0.41	0.00	-129	-0.0111111111	0.3222222222	110.00	18281
0.57	0.57	0.00	-140	-0.0111111111	0.3222222222	117.00	18291
0.62	0.62	0.00	-152	-0.0111111111	0.2111111111	120.00	18301
0.73	-0.27	1.00	-168	0.0000000000	0.0111111111	-172.00	18311
0.63	-0.37	1.00	-178	0.0000000000	-0.1666666667	-101.00	18321
0.50	-0.50	1.00	-181	0.0000000000	-0.3111111111	-107.00	18331
0.22	-0.78	1.00	-171	0.0111111111	-0.3777777778	-118.00	18341
0.09	0.09	0.00	-156	0.0000000000	-0.3333333333	173.00	18351
0.14	0.14	0.00	-145	0.0000000000	-0.2222222222	101.00	18361
0.32	0.32	0.00	-143	0.0000000000	-0.1555555556	107.00	18371
0.58	0.58	0.00	-154	0.0000000000	-0.1444444444	116.00	18381
0.64	0.64	0.00	-166	0.0000000000	-0.1444444444	120.00	18391
0.76	-0.24	1.00	-182	0.0000000000	-0.1444444444	-172.00	18401
0.68	-0.32	1.00	-192	0.0000000000	-0.1555555556	-100.00	18411
0.50	-0.50	1.00	-194	0.0000000000	-0.1444444444	-107.00	18421
0.26	-0.74	1.00	-185	0.0000000000	-0.1555555556	-116.00	18431
0.16	0.16	0.00	-171	0.0000000000	-0.1777777778	175.00	18441
0.13	0.13	0.00	-159	0.0000000000	-0.1555555556	100.00	18451
0.37	0.37	0.00	-158	0.0000000000	-0.1666666667	109.00	18461
0.63	0.63	0.00	-169	0.0000000000	-0.1777777778	119.00	18471
0.72	0.72	0.00	-183	0.0000000000	-0.2000000000	123.00	18481
0.79	-0.21	1.00	-199	0.0000000000	-0.2000000000	-170.00	18491
0.74	-0.26	1.00	-211	0.0000000000	-0.2111111111	-98.00	18501
0.58	-0.42	1.00	-215	0.0000000000	-0.2333333333	-104.00	18511
0.31	-0.69	1.00	-205	0.0000000000	-0.2333333333	-115.00	18521
0.20	0.20	0.00	-192	0.0000000000	-0.2333333333	178.00	18531
0.20	0.20	0.00	-181	0.0000000000	-0.2444444444	103.00	18541
0.44	0.44	0.00	-181	0.0000000000	-0.2555555556	112.00	18551
0.74	0.74	0.00	-195	0.0000000000	-0.2888888889	124.00	18561
0.82	-0.18	1.00	-211	0.0111111111	-0.3111111111	-169.00	18571
0.74	-0.26	1.00	-222	0.0000000000	-0.2555555556	-98.00	18581
0.50	-0.50	1.00	-221	0.0000000000	-0.1111111111	-106.00	18591
0.36	-0.64	1.00	-213	0.0000000000	0.0111111111	-113.00	18601
0.15	0.15	0.00	-198	-0.0111111111	0.0888888889	176.00	18611
0.25	0.25	0.00	-188	0.0000000000	0.0555555556	105.00	18621
0.41	0.41	0.00	-186	0.0000000000	-0.0555555556	111.00	18631
0.71	0.71	0.00	-198	0.0000000000	-0.1888888889	123.00	18641
0.78	0.78	0.00	-212	0.0000000000	-0.1888888889	127.00	18651
0.87	-0.13	1.00	-229	0.0000000000	-0.2000000000	-165.00	18661
0.80	-0.20	1.00	-241	0.0000000000	-0.2111111111	95.00	18671
0.62	-0.38	1.00	-244	0.0000000000	-0.2555555556	-100.00	18681
0.50	-0.50	1.00	-241	0.0000000000	-0.3000000000	-105.00	18691
0.47	-0.53	1.00	-237	0.0111111111	-0.4333333333	-108.00	18701
0.50	-0.50	1.00	-235	0.0111111111	-0.5222222222	-108.00	18711
0.30	-0.70	1.00	-224	0.0111111111	-0.4222222222	-116.00	18721
0.21	0.21	0.00	-210	0.0000000000	-0.1333333333	177.00	18731
0.16	0.16	0.00	-195	0.0000000000	0.1888888889	101.00	18741
0.53	0.53	0.00	-199	-0.0111111111	0.3444444444	114.00	18751
0.71	0.71	0.00	-209	-0.0111111111	0.3555555556	121.00	18761
0.78	-0.22	1.00	-222	0.0000000000	0.2444444444	-172.00	18771
0.67	-0.33	1.00	-229	0.0000000000	0.1333333333	-101.00	18781
0.53	-0.47	1.00	-229	0.0000000000	0.0888888889	-107.00	18791
0.44	0.44	0.00	-225	-0.0111111111	0.1111111111	186.00	18801
0.33	0.33	0.00	-216	-0.0111111111	0.0888888889	108.00	18811
0.66	0.66	0.00	-224	0.0000000000	-0.1444444444	121.00	18821
0.94	-0.06	1.00	-242	0.0111111111	-0.5222222222	-165.00	18831
1.02	0.02	1.00	-263	0.0111111111	-0.7222222222	100.00	18841
0.71	-0.29	1.00	-268	0.0111111111	-0.6555555556	-99.00	18851
0.59	-0.41	1.00	-267	0.0000000000	-0.5000000000	-104.00	18861
0.61	-0.39	1.00	-267	0.0000000000	-0.4222222222	-104.00	18871
0.52	-0.48	1.00	-263	0.0000000000	-0.3777777778	-108.00	18881
0.45	-0.55	1.00	-256	0.0111111111	-0.3444444444	-112.00	18891
0.30	0.30	0.00	-243	0.0000000000	-0.3000000000	179.00	18901
0.38	0.38	0.00	-235	0.0000000000	-0.1333333333	108.00	18911
0.54	0.54	0.00	-235	-0.0111111111	0.0777777778	115.00	18921
0.85	-0.15	1.00	-249	0.0000000000	0.1555555556	-170.00	18931
0.84	-0.16	1.00	-261	0.0000000000	0.0777777778	-97.00	18941
0.62	-0.38	1.00	-262	0.0000000000	0.0555555556	-105.00	18951
0.38	-0.62	1.00	-252	0.0000000000	0.1666666667	-114.00	18961
0.27	0.27	0.00	-237	-0.0111111111	0.2777777778	178.00	18971
0.26	0.26	0.00	-225	-0.0111111111	0.3444444444	104.00	18981
0.50	0.50	0.00	-224	0.0000000000	0.2111111111	113.00	18991
0.79	0.79	0.00	-236	0.0000000000	-0.0111111111	124.00	19001
0.88	0.88	0.00	-251	0.0000000000	-0.1777777778	129.00	19011
0.97	-0.03	1.00	-270	0.0000000000	-0.2222222222	-163.00	19021
0.88	-0.12	1.00	-281	0.0000000000	-0.2222222222	96.00	19031
0.73	-0.27	1.00	-285	0.0000000000	-0.2555555556	-97.00	19041
0.60	-0.40	1.00	-283	0.0000000000	-0.3444444444	-102.00	19051
0.60	-0.40	1.00	-281	0.0111111111	-0.4777777778	-103.00	19061
0.57	-0.43	1.00	-278	0.0111111111	-0.5888888889	-105.00	19071
0.39	-0.61	1.00	-267	0.0111111111	-0.4777777778	-113.00	19081
0.35	0.35	0.00	-255	0.0000000000	-0.2111111111	182.00	19091
0.37	0.37	0.00	-244	0.0000000000	0.0666666667	109.00	19101
0.61	0.61	0.00	-247	-0.0111111111	0.2444444444	118.00	19111
0.92	0.92	0.00	-263	-0.0111111111	0.2000000000	130.00	19121
0.98	-0.02	1.00	-280	0.0000000000	0.0555555556	-163.00	19131
0.88	-0.12	1.00	-291	0.0000000000	-0.0888888889	96.00	19141
0.72	-0.28	1.00	-294	0.0000000000	-0.1444444444	-98.00	19151
0.73	-0.27	1.00	-297	0.0000000000	-0.2111111111	-98.00	19161
0.65	-0.35	1.00	-296	0.0000000000	-0.3222222222	-101.00	19171
0.67	-0.33	1.00	-296	0.0111111111	-0.4555555556	-101.00	19181
0.51	-0.49	1.00	-289	0.0111111111	-0.4888888889	-108.00	19191
0.46	-0.54	1.00	-280	0.0111111111	-0.3666666667	-111.00	19201
0.31	0.31	0.00	-264	0.0000000000	-0.0222222222	180.00	19211
0.36	0.36	0.00	-253	-0.0111111111	0.2888888889	108.00	19221
0.65	0.65	0.00	-258	-0.0111111111	0.3777777778	119.00	19231
0.99	0.99	0.00	-275	-0.0111111111	0.2111111111	132.00	19241
1.02	1.02	0.00	-293	-0.0111111111	0.0444444444	136.00	19251
1.08	0.08	1.00	-312	0.0000000000	-0.1777777778	-157.00	19261
1.12	0.12	1.00	-331	0.0000000000	-0.3888888889	108.00	19271
1.00	0.00	1.00	-343	0.0000000000	-0.6000000000	104.00	19281
0.83	-0.17	1.00	-347	0.0000000000	-0.7333333333	98.00	19291
0.94	-0.06	1.00	-354	0.0111111111	-0.9888888889	101.00	19301
1.05	-0.95	2.00	-366	0.0222222222	-1.2444444444	-193.00	19311
0.98	-1.02	2.00	-374	0.0222222222	-1.3000000000	-123.00	19321
0.76	-1.24	2.00	-371	0.0222222222	-1.0666666667	-133.00	19331
0.47	-0.53	1.00	-354	0.0111111111	-0.6888888889	151.00	19341
0.32	-0.68	1.00	-334	0.0000000000	-0.2444444444	-118.00	19351
0.46	-0.54	1.00	-321	0.0000000000	0.1111111111	-115.00	19361
0.52	-0.48	1.00	-311	0.0000000000	0.3444444444	-115.00	19371
0.33	-0.67	1.00	-295	0.0000000000	0.5666666667	-122.00	19381
0.23	0.23	0.00	-275	-0.0111111111	0.8777777778	170.00	19391
0.27	0.27	0.00	-259	-0.0222222222	1.1888888889	98.00	19401
0.48	0.48	0.00	-254	-0.0222222222	1.3333333333	106.00	19411
0.69	0.69	0.00	-259	-0.0222222222	1.2444444444	114.00	19421
0.79	0.79	0.00	-268	-0.0111111111	0.9666666667	119.00	19431
0.85	0.85	0.00	-279	-0.0111111111	0.6111111111	123.00	19441
0.94	0.94	0.00	-294	-0.0111111111	0.3111111111	128.00	19451
1.08	0.08	1.00	-312	0.0000000000	0.0000000000	-162.00	19461
1.01	0.01	1.00	-327	0.0000000000	-0.3444444444	99.00	19471
0.84	-0.16	1.00	-331	0.0111111111	-0.6222222222	-95.00	19481
0.78	-0.22	1.00	-333	0.0111111111	-0.8222222222	-98.00	19491
0.72	-0.28	1.00	-332	0.0111111111	-0.8666666667	-100.00	19501
0.74	-0.26	1.00	-332	0.0111111111	-0.8111111111	-100.00	19511
0.59	-0.41	1.00	-325	0.0111111111	-0.6333333333	-106.00	19521
0.51	-0.49	1.00	-315	0.0111111111	-0.4000000000	-110.00	19531
0.40	0.40	0.00	-301	0.0000000000	-0.0888888889	182.00	19541
0.50	0.50	0.00	-293	-0.0111111111	0.2111111111	113.00	19551
0.73	0.73	0.00	-296	-0.0111111111	0.3333333333	121.00	19561
0.91	0.91	0.00	-307	-0.0111111111	0.2666666667	130.00	19571
1.11	0.11	1.00	-326	0.0000000000	0.0777777778	-159.00	19581
1.04	0.04	1.00	-341	0.0000000000	-0.0888888889	102.00	19591
0.87	-0.13	1.00	-345	0.0000000000	-0.1444444444	96.00	19601
0.77	-0.23	1.00	-345	0.0000000000	-0.2222222222	-96.00	19611
0.83	-0.17	1.00	-348	0.0000000000	-0.3666666667	-95.00	19621
0.79	-0.21	1.00	-349	0.0111111111	-0.5333333333	-96.00	19631
0.75	-0.25	1.00	-348	0.0111111111	-0.6111111111	-98.00	19641
0.75	-0.25	1.00	-347	0.0111111111	-0.5666666667	-99.00	19651
0.66	-0.34	1.00	-342	0.0111111111	-0.3888888889	-102.00	19661
0.48	-0.52	1.00	-329	0.0000000000	-0.0333333333	-110.00	19671
0.41	-0.59	1.00	-314	0.0000000000	0.2888888889	-113.00	19681
0.35	0.35	0.00	-297	-0.0111111111	0.5222222222	181.00	19691
0.37	0.37	0.00	-284	-0.0111111111	0.6777777778	108.00	19701
0.60	0.60	0.00	-282	-0.0111111111	0.7333333333	116.00	19711
0.91	0.91	0.00	-294	-0.0111111111	0.6111111111	128.00	19721
1.02	1.02	0.00	-310	-0.0111111111	0.4222222222	135.00	19731
1.07	0.07	1.00	-327	0.0000000000	0.2222222222	-159.00	19741
1.13	0.13	1.00	-345	0.0000000000	-0.0333333333	107.00	19751
0.90	-0.10	1.00	-351	0.0000000000	-0.2444444444	100.00	19761
0.78	-0.22	1.00	-351	0.0000000000	-0.4111111111	95.00	19771
0.80	-0.20	1.00	-352	0.0111111111	-0.6000000000	95.00	19781
0.96	-0.04	1.00	-360	0.0111111111	-0.8444444444	100.00	19791
0.95	-0.05	1.00	-367	0.0111111111	-0.9444444444	100.00	19801
1.01	0.01	1.00	-376	0.0111111111	-0.9111111111	101.00	19811
1.07	-0.93	2.00	-387	0.0222222222	-0.8555555556	-194.00	19821
1.01	-0.99	2.00	-394	0.0111111111	-0.7444444444	-124.00	19831
0.82	-1.18	2.00	-392	0.0111111111	-0.5222222222	-133.00	19841
0.49	-1.51	2.00	-375	0.0111111111	-0.2666666667	-147.00	19851
0.23	-0.77	1.00	-347	0.0000000000	0.0333333333	138.00	19861
0.16	0.16	0.00	-320	-0.0111111111	0.3555555556	168.00	19871
0.37	0.37	0.00	-304	-0.0111111111	0.6222222222	101.00	19881
0.66	0.66	0.00	-303	-0.0111111111	0.7111111111	112.00	19891
0.73	0.73	0.00	-305	-0.0111111111	0.7888888889	116.00	19901
0.80	0.80	0.00	-310	-0.0222222222	0.8555555556	120.00	19911
0.90	-0.10	1.00	-320	-0.0111111111	0.8333333333	-172.00	19921
0.91	-0.09	1.00	-328	-0.0111111111	0.7111111111	-97.00	19931
0.69	-0.31	1.00	-326	-0.0111111111	0.5444444444	-105.00	19941
0.42	-0.58	1.00	-312	0.0000000000	0.4000000000	-115.00	19951
0.35	0.35	0.00	-296	0.0000000000	0.2666666667	179.00	19961
0.38	0.38	0.00	-283	0.0000000000	0.2333333333	106.00	19971
0.67	0.67	0.00	-284	0.0000000000	0.2111111111	116.00	19981
0.82	0.82	0.00	-292	0.0000000000	0.1444444444	124.00	19991
1.04	0.04	1.00	-309	0.0111111111	0.0111111111	-164.00	20001
0.96	-0.04	1.00	-321	0.0000000000	-0.0222222222	96.00	20011
0.81	-0.19	1.00	-325	0.0000000000	0.0333333333	-98.00	20021
0.73	-0.27	1.00	-325	0.0000000000	0.0111111111	-101.00	20031
0.73	-0.27	1.00	-325	0.0000000000	-0.1444444444	-101.00	20041
0.73	-0.27	1.00	-325	0.0111111111	-0.3222222222	-102.00	20051
0.68	-0.32	1.00	-323	0.0111111111	-0.4444444444	-105.00	20061
0.57	-0.43	1.00	-316	0.0111111111	-0.3555555556	-109.00	20071
0.47	-0.53	1.00	-305	0.0111111111	-0.1444444444	-114.00	20081
0.38	0.38	0.00	-291	-0.0111111111	0.2000000000	179.00	20091
0.46	0.46	0.00	-282	-0.0111111111	0.4333333333	108.00	20101
0.64	0.64	0.00	-282	-0.0111111111	0.4777777778	116.00	20111
0.88	-0.12	1.00	-293	0.0000000000	0.3555555556	-172.00	20121
0.91	-0.09	1.00	-304	0.0000000000	0.2333333333	-96.00	20131
0.71	-0.29	1.00	-305	0.0000000000	0.2222222222	-104.00	20141
0.53	-0.47	1.00	-298	0.0000000000	0.2777777778	-110.00	20151
0.39	0.39	0.00	-285	-0.0111111111	0.3444444444	181.00	20161
0.47	0.47	0.00	-277	-0.0111111111	0.3111111111	110.00	20171
0.65	0.65	0.00	-278	0.0000000000	0.1444444444	118.00	20181
0.94	-0.06	1.00	-292	0.0111111111	-0.1111111111	-169.00	20191
0.95	-0.05	1.00	-305	0.0111111111	-0.2555555556	95.00	20201
0.78	-0.22	1.00	-309	0.0000000000	-0.1777777778	-100.00	20211
0.67	-0.33	1.00	-308	0.0000000000	-0.0444444444	-104.00	20221
0.63	-0.37	1.00	-305	0.0000000000	0.0000000000	-106.00	20231
0.60	-0.40	1.00	-300	0.0000000000	-0.0333333333	-108.00	20241
0.48	-0.52	1.00	-292	0.0111111111	-0.0777777778	-113.00	20251
0.40	-0.60	1.00	-280	0.0111111111	-0.0333333333	-117.00	20261
0.33	0.33	0.00	-266	0.0000000000	0.1333333333	177.00	20271
0.41	0.41	0.00	-256	-0.0111111111	0.3888888889	105.00	20281
0.73	0.73	0.00	-263	-0.0111111111	0.4666666667	117.00	20291
0.96	-0.04	1.00	-279	0.0000000000	0.3333333333	-170.00	20301
0.97	-0.03	1.00	-294	0.0000000000	0.1555555556	-96.00	20311
0.73	-0.27	1.00	-297	0.0000000000	0.0888888889	-104.00	20321
0.48	-0.52	1.00	-288	0.0000000000	0.1444444444	-113.00	20331
0.35	-0.65	1.00	-274	0.0000000000	0.2000000000	-119.00	20341
0.28	0.28	0.00	-258	-0.0111111111	0.2444444444	174.00	20351
0.33	0.33	0.00	-246	0.0000000000	0.2222222222	102.00	20361
0.53	0.53	0.00	-244	0.0000000000	0.1444444444	110.00	20371
0.77	0.77	0.00	-253	0.0000000000	0.1111111111	120.00	20381
0.87	-0.13	1.00	-267	0.0000000000	0.1444444444	-172.00	20391
0.85	-0.15	1.00	-277	0.0000000000	0.1888888889	-99.00	20401
0.68	-0.32	1.00	-279	0.0000000000	0.2000000000	-105.00	20411
0.42	-0.58	1.00	-269	0.0000000000	0.2111111111	-115.00	20421
0.29	-0.71	1.00	-254	0.0000000000	0.2222222222	-121.00	20431
0.21	0.21	0.00	-237	0.0000000000	0.2333333333	172.00	20441
0.25	0.25	0.00	-223	0.0000000000	0.2555555556	99.00	20451
0.44	0.44	0.00	-219	0.0000000000	0.2777777778	106.00	20461
0.63	0.63	0.00	-224	0.0000000000	0.3222222222	114.00	20471
0.75	0.75	0.00	-235	-0.0111111111	0.3555555556	120.00	20481
0.81	0.81	0.00	-246	-0.0111111111	0.3444444444	124.00	20491
0.95	-0.05	1.00	-263	0.0000000000	0.1777777778	-167.00	20501
0.87	-0.13	1.00	-275	0.0000000000	-0.0666666667	-95.00	20511
0.70	-0.30	1.00	-277	0.0000000000	-0.2666666667	-101.00	20521
0.50	-0.50	1.00	-272	0.0111111111	-0.3888888889	-109.00	20531
0.43	-0.57	1.00	-263	0.0111111111	-0.4444444444	-113.00	20541
0.34	-0.66	1.00	-251	0.0111111111	-0.3555555556	-117.00	20551
0.23	-0.77	1.00	-235	0.0111111111	-0.1222222222	-123.00	20561
0.15	0.15	0.00	-216	0.0000000000	0.1888888889	170.00	20571
0.18	0.18	0.00	-202	0.0000000000	0.4888888889	97.00	20581
0.35	0.35	0.00	-196	-0.0111111111	0.7444444444	103.00	20591
0.52	0.52	0.00	-198	-0.0111111111	0.8555555556	110.00	20601
0.52	0.52	0.00	-200	-0.0111111111	0.8666666667	111.00	20611
0.68	0.68	0.00	-209	-0.0111111111	0.7000000000	118.00	20621
0.76	0.76	0.00	-221	-0.0111111111	0.4666666667	123.00	20631
0.85	-0.15	1.00	-236	0.0000000000	0.1666666667	-170.00	20641
0.79	-0.21	1.00	-247	0.0000000000	-0.1333333333	-98.00	20651
0.64	-0.36	1.00	-250	0.0111111111	-0.3666666667	-103.00	20661
0.51	-0.49	1.00	-247	0.0111111111	-0.5000000000	-108.00	20671
0.35	-0.65	1.00	-236	0.0111111111	-0.4555555556	-115.00	20681
0.27	-0.73	1.00	-224	0.0111111111	-0.2888888889	-120.00	20691
0.15	0.15	0.00	-207	0.0000000000	-0.0777777778	172.00	20701
0.27	0.27	0.00	-197	0.0000000000	0.1333333333	102.00	20711
0.47	0.47	0.00	-197	0.0000000000	0.2666666667	110.00	20721
0.67	0.67	0.00	-206	-0.0111111111	0.3333333333	118.00	20731
0.80	-0.20	1.00	-220	0.0000000000	0.3000000000	-174.00	20741
0.74	-0.26	1.00	-230	0.0000000000	0.2222222222	-102.00	20751
0.61	-0.39	1.00	-233	0.0000000000	0.1555555556	-107.00	20761
0.30	-0.70	1.00	-222	0.0000000000	0.1666666667	-119.00	20771
0.22	-0.78	1.00	-208	0.0000000000	0.1777777778	-123.00	20781
0.12	0.12	0.00	-191	0.0000000000	0.1777777778	169.00	20791
0.22	0.22	0.00	-180	0.0000000000	0.1888888889	98.00	20801
0.40	0.40	0.00	-178	0.0000000000	0.2111111111	105.00	20811
0.57	0.57	0.00	-184	0.0000000000	0.2444444444	111.00	20821
0.71	0.71	0.00	-196	-0.0111111111	0.2666666667	118.00	20831
0.76	-0.24	1.00	-209	0.0000000000	0.2333333333	-176.00	20841
0.81	-0.19	1.00	-223	0.0000000000	0.1111111111	-101.00	20851
0.48	-0.52	1.00	-221	0.0000000000	0.0111111111	-112.00	20861
0.26	-0.74	1.00	-209	0.0000000000	-0.0111111111	-121.00	20871
0.12	0.12	0.00	-192	0.0000000000	-0.0111111111	170.00	20881
0.20	0.20	0.00	-180	0.0000000000	0.0000000000	98.00	20891
0.44	0.44	0.00	-180	0.0000000000	-0.0222222222	107.00	20901
0.57	0.57	0.00	-186	0.0000000000	-0.0222222222	113.00	20911
0.74	-0.26	1.00	-199	0.0111111111	-0.0333333333	-178.00	20921
0.65	-0.35	1.00	-207	0.0000000000	0.0222222222	-107.00	20931
0.54	-0.46	1.00	-209	0.0000000000	0.1555555556	-111.00	20941
0.21	-0.79	1.00	-196	0.0000000000	0.2777777778	-124.00	20951
0.10	-0.90	1.00	-179	0.0000000000	0.3333333333	-130.00	20961
-0.00	-0.00	0.00	-159	0.0000000000	0.3666666667	162.00	20971
0.09	0.09	0.00	-145	0.0000000000	0.3888888889	-98.00	20981
0.26	0.26	0.00	-140	0.0000000000	0.4444444444	96.00	20991
0.32	0.32	0.00	-138	0.0000000000	0.5333333333	99.00	21001
0.38	0.38	0.00	-139	-0.0111111111	0.6666666667	102.00	21011
0.34	0.34	0.00	-138	-0.0111111111	0.7666666667	101.00	21021
0.53	0.53	0.00	-146	-0.0111111111	0.7000000000	109.00	21031
0.64	0.64	0.00	-158	-0.0111111111	0.4222222222	114.00	21041
0.75	-0.25	1.00	-174	0.0000000000	0.0555555556	-178.00	21051
0.63	-0.37	1.00	-183	0.0111111111	-0.2666666667	-108.00	21061
0.40	-0.60	1.00	-181	0.0111111111	-0.4000000000	-117.00	21071
0.13	-0.87	1.00	-167	0.0111111111	-0.3000000000	-128.00	21081
-0.00	-1.00	1.00	-147	0.0111111111	-0.1111111111	-135.00	21091
-0.09	-0.09	0.00	-127	0.0000000000	0.1333333333	158.00	21101
-0.11	-0.11	0.00	-107	0.0000000000	0.3444444444	-106.00	21111
0.07	0.07	0.00	-97	0.0000000000	0.5444444444	-100.00	21121
0.08	0.08	0.00	-88	0.0000000000	0.7777777778	-100.00	21131
0.04	0.04	0.00	-78	-0.0111111111	1.0666666667	-101.00	21141
-0.07	-0.07	0.00	-64	-0.0111111111	1.3222222222	-105.00	21151
-0.12	-0.12	0.00	-49	-0.0111111111	1.4666666667	-107.00	21161
-0.20	0.80	-1.00	-31	-0.0222222222	1.5000000000	188.00	21171
-0.14	0.86	-1.00	-19	-0.0222222222	1.4333333333	117.00	21181
0.14	1.14	-1.00	-20	-0.0111111111	1.1888888889	129.00	21191
0.43	1.43	-1.00	-35	-0.0111111111	0.8111111111	142.00	21201
0.63	0.63	0.00	-57	0.0000000000	0.4555555556	-145.00	21211
0.61	0.61	0.00	-75	0.0000000000	0.1444444444	119.00	21221
0.49	0.49	0.00	-87	0.0000000000	-0.1000000000	116.00	21231
0.54	0.54	0.00	-100	0.0000000000	-0.4000000000	119.00	21241
0.68	-0.32	1.00	-119	0.0111111111	-0.7666666667	-172.00	21251
0.69	-0.31	1.00	-135	0.0222222222	-1.1444444444	-98.00	21261
0.46	-0.54	1.00	-140	0.0222222222	-1.3444444444	-107.00	21271
0.18	-0.82	1.00	-132	0.0222222222	-1.2444444444	-118.00	21281
0.08	-0.92	1.00	-119	0.0222222222	-0.9555555556	-123.00	21291
-0.05	-1.05	1.00	-103	0.0111111111	-0.5222222222	-130.00	21301
-0.11	-0.11	0.00	-84	0.0000000000	-0.1111111111	163.00	21311
-0.17	-0.17	0.00	-66	0.0000000000	0.2333333333	-103.00	21321
0.04	0.04	0.00	-58	0.0000000000	0.4666666667	-96.00	21331
0.24	0.24	0.00	-60	-0.0111111111	0.6444444444	100.00	21341
0.13	0.13	0.00	-57	-0.0111111111	0.8666666667	96.00	21351
0.17	0.17	0.00	-56	-0.0111111111	0.9333333333	98.00	21361
0.21	0.21	0.00	-57	-0.0111111111	0.8333333333	100.00	21371
0.37	0.37	0.00	-65	-0.0111111111	0.6111111111	106.00	21381
0.43	0.43	0.00	-75	-0.0111111111	0.3111111111	109.00	21391
0.52	-0.48	1.00	-89	0.0111111111	-0.0333333333	-184.00	21401
0.46	-0.54	1.00	-97	0.0111111111	-0.3444444444	-113.00	21411
0.21	-0.79	1.00	-94	0.0111111111	-0.4000000000	-123.00	21421
-0.10	-1.10	1.00	-77	0.0111111111	-0.1888888889	-136.00	21431
-0.23	-0.23	0.00	-55	0.0000000000	0.0111111111	155.00	21441
-0.22	-0.22	0.00	-37	0.0000000000	0.2111111111	-109.00	21451
-0.04	-0.04	0.00	-28	0.0000000000	0.3222222222	-103.00	21461
0.03	0.03	0.00	-23	0.0000000000	0.4666666667	-101.00	21471
-0.11	-0.11	0.00	-12	0.0000000000	0.7000000000	-106.00	21481
-0.22	-0.22	0.00	4	-0.0111111111	1.0111111111	-110.00	21491
-0.30	-0.30	0.00	21	-0.0111111111	1.3000000000	-113.00	21501
-0.35	-0.35	0.00	39	-0.0111111111	1.4666666667	-116.00	21511
-0.48	0.52	-1.00	61	-0.0222222222	1.5222222222	177.00	21521
-0.39	0.61	-1.00	76	-0.0111111111	1.4666666667	106.00	21531
-0.11	0.89	-1.00	78	-0.0111111111	1.2777777778	118.00	21541
0.19	1.19	-1.00	65	-0.0111111111	1.0444444444	130.00	21551
0.30	1.30	-1.00	49	-0.0111111111	0.8111111111	137.00	21561
0.38	0.38	0.00	31	0.0000000000	0.4888888889	-155.00	21571
0.44	0.44	0.00	13	0.0000000000	0.1111111111	111.00	21581
0.32	0.32	0.00	1	0.0000000000	-0.2111111111	108.00	21591
0.12	0.12	0.00	-1	0.0000000000	-0.4333333333	103.00	21601
0.17	0.17	0.00	-5	0.0111111111	-0.7222222222	105.00	21611
0.38	0.38	0.00	-19	0.0111111111	-1.0444444444	112.00	21621
0.51	-0.49	1.00	-36	0.0222222222	-1.2666666667	-180.00	21631
0.46	-0.54	1.00	-50	0.0222222222	-1.2888888889	-108.00	21641
0.18	-0.82	1.00	-50	0.0222222222	-1.1111111111	-119.00	21651
-0.08	-1.08	1.00	-38	0.0111111111	-0.7777777778	-130.00	21661
