Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
-0.48	-0.48	0.00	1446	0.0040404040	-1.7595959596	-150.00	121882
-0.48	-1.48	1.00	1326	0.0030303030	-1.7909090909	-225.00	121892
-0.48	-2.48	2.00	1243	0.0020202020	-1.7686868687	-255.00	121902
-0.48	-3.48	3.00	1253	0.0020202020	-1.6666666667	-255.00	121912
-0.48	-1.48	1.00	1317	-0.0020202020	-1.5262626263	-225.00	121922
-0.48	2.52	-3.00	1418	-0.0080808081	-1.4191919192	255.00	121932
-0.48	2.52	-3.00	1511	-0.0070707071	-1.3979797980	255.00	121942
-0.48	5.52	-6.00	1527	-0.0050505051	-1.4828282828	255.00	121952
-0.48	5.52	-6.00	1478	-0.0030303030	-1.6565656566	255.00	121962
-0.48	1.52	-2.00	1394	0.0030303030	-1.8232323232	189.00	121972
-0.48	2.52	-3.00	1287	0.0040404040	-1.9333333333	255.00	121982
-0.48	1.52	-2.00	1185	0.0020202020	-1.9838383838	189.00	121992
-0.48	-0.48	0.00	1068	0.0010101010	-2.0141414141	-150.00	122002
-0.48	-1.48	1.00	952	0.0020202020	-2.0282828283	-225.00	122012
-0.48	-2.48	2.00	867	0.0020202020	-2.0131313131	-255.00	122022
-0.48	-4.48	4.00	872	0.0000000000	-1.9101010101	-255.00	122032
-0.48	-2.48	2.00	941	-0.0020202020	-1.7666666667	-255.00	122042
-0.48	3.52	-4.00	1046	-0.0101010101	-1.6848484848	255.00	122052
-0.48	3.52	-4.00	1165	-0.0070707071	-1.6383838384	255.00	122062
-0.48	7.52	-8.00	1189	-0.0080808081	-1.7222222222	255.00	122072
-0.48	6.52	-7.00	1140	-0.0060606061	-1.8878787879	255.00	122082
-0.48	3.52	-4.00	1058	-0.0010101010	-2.0787878788	255.00	122092
-0.48	2.52	-3.00	943	0.0020202020	-2.2929292929	255.00	122102
-0.48	3.52	-4.00	824	0.0030303030	-2.4252525253	255.00	122112
-0.48	1.52	-2.00	684	0.0040404040	-2.5131313131	189.00	122122
-0.48	-0.48	0.00	540	0.0020202020	-2.5686868687	-150.00	122132
-0.48	-2.48	2.00	396	0.0040404040	-2.6050505051	-255.00	122142
-0.48	-3.48	3.00	302	0.0030303030	-2.5949494949	-255.00	122152
-0.48	-6.48	6.00	301	0.0040404040	-2.4909090909	-255.00	122162
-0.48	-2.48	2.00	368	-0.0010101010	-2.3484848485	-255.00	122172
-0.48	2.52	-3.00	463	-0.0080808081	-2.2696969697	255.00	122182
-0.48	2.52	-3.00	579	-0.0060606061	-2.2252525253	255.00	122192
-0.48	6.52	-7.00	609	-0.0050505051	-2.3000000000	255.00	122202
-0.48	5.52	-6.00	567	-0.0030303030	-2.4505050505	255.00	122212
-0.48	2.52	-3.00	485	0.0010101010	-2.5939393939	255.00	122222
-0.48	2.52	-3.00	372	0.0030303030	-2.6797979798	255.00	122232
-0.48	3.52	-4.00	253	-0.0030303030	-2.7262626263	255.00	122242
-0.48	0.52	-1.00	120	0.0000000000	-2.7646464646	114.00	122252
-0.48	-1.48	1.00	-23	0.0010101010	-2.8252525253	-225.00	122262
-0.48	-3.48	3.00	-156	0.0010101010	-2.8787878788	-255.00	122272
-0.48	-4.48	4.00	-228	0.0010101010	-2.8858585859	-255.00	122282
-0.48	-6.48	6.00	-205	0.0020202020	-2.8878787879	-255.00	122292
-0.48	-1.48	1.00	-128	0.0000000000	-2.8949494949	-225.00	122302
-0.48	1.52	-2.00	-18	0.0010101010	-2.8939393939	189.00	122312
-0.48	3.52	-4.00	76	-0.0010101010	-2.9191919192	255.00	122322
-0.48	4.52	-5.00	118	0.0020202020	-2.8888888889	255.00	122332
-0.48	5.52	-6.00	83	0.0000000000	-2.8797979798	255.00	122342
-0.48	2.52	-3.00	6	-0.0020202020	-2.8727272727	255.00	122352
-0.48	2.52	-3.00	-95	-0.0010101010	-2.8676767677	255.00	122362
-0.48	2.52	-3.00	-214	-0.0020202020	-2.8989898990	255.00	122372
-0.48	-0.48	0.00	-349	-0.0010101010	-2.9363636364	-150.00	122382
-0.48	-1.48	1.00	-481	-0.0020222447	-2.9878665319	-225.00	122391
-0.48	-2.48	2.00	-584	-0.0020222447	-3.0485338726	-255.00	122401
-0.48	-3.48	3.00	-585	-0.0030333670	-3.1112234580	-255.00	122411
-0.48	-0.48	0.00	-521	0.0000000000	-3.1354903943	-150.00	122421
-0.48	2.52	-3.00	-427	0.0000000000	-3.1617795753	255.00	122431
-0.48	3.52	-4.00	-337	-0.0010111223	-3.1820020222	255.00	122441
-0.48	7.52	-8.00	-342	-0.0010111223	-3.1961577351	255.00	122451
-0.48	6.52	-7.00	-393	-0.0020222447	-3.2002022245	255.00	122461
-0.48	2.52	-3.00	-481	-0.0020222447	-3.2032355915	255.00	122471
-0.48	3.52	-4.00	-593	-0.0020222447	-3.2113245703	255.00	122481
-0.48	3.52	-4.00	-722	-0.0040444894	-3.2568250758	255.00	122491
-0.48	1.52	-2.00	-864	-0.0020222447	-3.3073811931	189.00	122501
-0.48	-0.48	0.00	-1010	-0.0010111223	-3.3892821031	-150.00	122511
-0.48	-0.48	0.00	-1148	-0.0020222447	-3.4984833165	-150.00	122521
-0.48	-2.48	2.00	-1242	0.0000000000	-3.6319514661	-255.00	122531
-0.48	-2.48	2.00	-1284	0.0030333670	-3.7613751264	-255.00	122541
-0.48	-1.48	1.00	-1247	0.0040444894	-3.8250758342	-225.00	122551
-0.48	1.52	-2.00	-1173	0.0020222447	-3.8372093023	189.00	122561
-0.48	4.52	-5.00	-1091	0.0010111223	-3.7462082912	255.00	122571
-0.48	6.52	-7.00	-1051	-0.0030333670	-3.6491405460	255.00	122581
-0.48	7.52	-8.00	-1093	-0.0060667341	-3.5975733064	255.00	122591
-0.48	5.52	-6.00	-1168	-0.0030333670	-3.5692618807	255.00	122601
-0.48	3.52	-4.00	-1280	-0.0020222447	-3.5702730030	255.00	122611
-0.48	5.52	-6.00	-1394	-0.0060667341	-3.5551061678	255.00	122621
-0.48	3.52	-4.00	-1532	-0.0050556117	-3.5834175935	255.00	122631
-0.48	2.52	-3.00	-1673	-0.0050556117	-3.6339737108	255.00	122641
-0.48	-0.48	0.00	-1828	-0.0040444894	-3.7906976744	-150.00	122651
-0.48	-1.48	1.00	-1972	-0.0010111223	-4.0040444894	-225.00	122661
-0.48	-3.48	3.00	-2084	0.0060667341	-4.2163801820	-255.00	122671
-0.48	-5.48	5.00	-2104	0.0080889788	-4.3579373104	-255.00	122681
-0.48	-3.48	3.00	-2048	0.0101112235	-4.3377148635	-255.00	122691
-0.48	2.52	-3.00	-1958	0.0030333670	-4.2032355915	255.00	122701
-0.48	3.52	-4.00	-1844	-0.0020222447	-4.0030333670	255.00	122711
-0.48	6.52	-7.00	-1821	-0.0050556117	-3.8675429727	255.00	122721
-0.48	6.52	-7.00	-1867	-0.0050556117	-3.8250758342	255.00	122731
-0.48	3.52	-4.00	-1952	-0.0030333670	-3.8068756320	255.00	122741
-0.48	3.52	-4.00	-2058	-0.0050556117	-3.8088978766	255.00	122751
-0.48	3.52	-4.00	-2177	-0.0050556117	-3.8351870576	255.00	122761
-0.48	0.52	-1.00	-2323	-0.0040444894	-3.9302325581	114.00	122771
-0.48	-0.48	0.00	-2454	-0.0040444894	-4.1011122346	-150.00	122781
-0.48	-1.48	1.00	-2577	0.0010111223	-4.3114256825	-225.00	122791
-0.48	-1.48	1.00	-2673	0.0040444894	-4.5217391304	-225.00	122801
-0.48	-2.48	2.00	-2698	0.0060667341	-4.6541961577	-255.00	122811
-0.48	-0.48	0.00	-2642	0.0080889788	-4.6086956522	-150.00	122821
-0.48	3.52	-4.00	-2559	0.0030333670	-4.4772497472	255.00	122831
-0.48	4.52	-5.00	-2477	-0.0030333670	-4.3073811931	255.00	122841
-0.48	6.52	-7.00	-2486	-0.0040444894	-4.2062689585	255.00	122851
-0.48	7.52	-8.00	-2550	-0.0060667341	-4.1627906977	255.00	122861
-0.48	3.52	-4.00	-2646	-0.0040444894	-4.1385237614	255.00	122871
-0.48	5.52	-6.00	-2763	-0.0070778564	-4.1344792720	255.00	122881
-0.48	5.52	-6.00	-2892	-0.0080889788	-4.1789686552	255.00	122891
-0.48	3.52	-4.00	-3033	-0.0070778564	-4.3306370071	255.00	122901
-0.48	3.52	-4.00	-3182	-0.0050556117	-4.5449949444	255.00	122911
-0.48	3.52	-4.00	-3339	-0.0010111223	-4.8048533873	255.00	122921
-0.48	2.52	-3.00	-3494	0.0000000000	-5.0566228514	255.00	122931
-0.48	-0.48	0.00	-3652	0.0060667341	-5.2345803842	-150.00	122941
-0.48	-1.48	1.00	-3796	0.0070778564	-5.3316481294	-225.00	122951
-0.48	-4.48	4.00	-3914	0.0060667341	-5.3660262892	-255.00	122961
-0.48	-5.48	5.00	-3944	0.0080889788	-5.2912032356	-255.00	122971
-0.48	-3.48	3.00	-3890	0.0050556117	-5.1354903943	-255.00	122981
-0.48	2.52	-3.00	-3798	-0.0030333670	-4.9241658241	255.00	122991
-0.48	6.52	-7.00	-3690	-0.0080889788	-4.6966632963	255.00	123001
-0.48	10.52	-11.00	-3670	-0.0131445905	-4.5874620829	255.00	123011
-0.48	9.52	-10.00	-3722	-0.0141557128	-4.6430738119	255.00	123021
-0.48	6.52	-7.00	-3807	-0.0091001011	-4.7967644085	255.00	123031
-0.48	5.52	-6.00	-3917	-0.0020222447	-5.0151668352	255.00	123041
-0.48	5.52	-6.00	-4039	-0.0020222447	-5.2578361982	255.00	123051
-0.48	4.52	-5.00	-4177	0.0030333670	-5.4236602629	255.00	123061
-0.48	1.52	-2.00	-4326	0.0050556117	-5.5247724975	189.00	123071
-0.48	1.52	-2.00	-4479	0.0020222447	-5.5975733064	189.00	123081
-0.48	0.52	-1.00	-4619	0.0020222447	-5.6238624874	114.00	123091
-0.48	-0.48	0.00	-4762	0.0040444894	-5.6481294237	-150.00	123101
-0.48	-0.48	0.00	-4895	0.0020222447	-5.6410515672	-150.00	123111
-0.48	-1.48	1.00	-5000	0.0010111223	-5.6016177958	-225.00	123121
-0.48	-1.48	1.00	-5047	-0.0010111223	-5.5065722952	-225.00	123131
-0.48	-0.48	0.00	-5021	-0.0030333670	-5.3842264914	-150.00	123141
-0.48	2.52	-3.00	-4962	-0.0091001011	-5.3235591507	255.00	123151
-0.48	4.52	-5.00	-4896	-0.0070778564	-5.3225480283	255.00	123161
-0.48	5.52	-6.00	-4924	-0.0030333670	-5.4438827098	255.00	123171
-0.48	5.52	-6.00	-4991	-0.0030333670	-5.6279069767	255.00	123181
-0.48	4.52	-5.00	-5093	0.0020222447	-5.7633973711	255.00	123191
-0.48	5.52	-6.00	-5203	0.0000000000	-5.8331648129	255.00	123201
-0.48	4.52	-5.00	-5339	-0.0020222447	-5.8867542973	255.00	123211
-0.48	4.52	-5.00	-5486	-0.0020222447	-5.9221435794	255.00	123221
-0.48	3.52	-4.00	-5634	0.0000000000	-5.9524772497	255.00	123231
-0.48	2.52	-3.00	-5790	-0.0020222447	-5.9747219414	255.00	123241
-0.48	1.52	-2.00	-5946	-0.0030333670	-5.9878665319	189.00	123251
-0.48	-0.48	0.00	-6101	-0.0030333670	-6.0111223458	-150.00	123261
-0.48	-0.48	0.00	-6229	-0.0040485830	-6.0718623482	-150.00	123270
-0.48	-2.48	2.00	-6351	-0.0040485830	-6.2176113360	-255.00	123280
-0.48	-2.48	2.00	-6411	0.0010121457	-6.3572874494	-255.00	123290
-0.48	-3.48	3.00	-6384	0.0050607287	-6.4423076923	-255.00	123300
-0.48	1.52	-2.00	-6309	0.0020242915	-6.4635627530	189.00	123310
-0.48	5.52	-6.00	-6209	-0.0010121457	-6.4058704453	255.00	123320
-0.48	10.52	-11.00	-6171	-0.0050607287	-6.3299595142	255.00	123330
-0.48	9.52	-10.00	-6211	-0.0070850202	-6.2935222672	255.00	123340
-0.48	8.52	-9.00	-6284	-0.0060728745	-6.2631578947	255.00	123350
-0.48	7.52	-8.00	-6388	-0.0050607287	-6.2489878543	255.00	123360
-0.48	8.52	-9.00	-6508	-0.0091093117	-6.2327935223	255.00	123370
-0.48	7.52	-8.00	-6642	-0.0091001011	-6.2295247725	255.00	123380
-0.48	6.52	-7.00	-6787	-0.0091001011	-6.2699696663	255.00	123390
-0.48	4.52	-5.00	-6943	-0.0080889788	-6.4246713852	255.00	123400
-0.48	5.52	-6.00	-7093	-0.0060667341	-6.6410515672	255.00	123410
-0.48	5.52	-6.00	-7250	-0.0030333670	-6.8958543984	255.00	123420
-0.48	4.52	-5.00	-7408	-0.0010111223	-7.1456016178	255.00	123430
-0.48	3.52	-4.00	-7570	0.0040444894	-7.3063700708	255.00	123440
-0.48	3.52	-4.00	-7734	0.0030333670	-7.4206268959	255.00	123450
-0.48	1.52	-2.00	-7902	0.0010111223	-7.5015166835	189.00	123460
-0.48	0.52	-1.00	-8066	0.0030333670	-7.5551061678	114.00	123470
-0.48	-0.48	0.00	-8226	0.0040444894	-7.5874620829	-150.00	123480
-0.48	-1.48	1.00	-8371	0.0030333670	-7.5904954499	-225.00	123490
-0.48	-2.48	2.00	-8485	0.0020222447	-7.5591506572	-255.00	123500
-0.48	-2.48	2.00	-8514	0.0020222447	-7.4499494439	-255.00	123510
-0.48	-0.48	0.00	-8467	-0.0020222447	-7.3083923155	-150.00	123520
-0.48	3.52	-4.00	-8388	-0.0060667341	-7.1850353893	255.00	123530
-0.48	5.52	-6.00	-8306	-0.0070778564	-7.1375126390	255.00	123540
-0.48	7.52	-8.00	-8324	-0.0060667341	-7.2285136502	255.00	123550
-0.48	8.52	-9.00	-8383	-0.0040444894	-7.3700707786	255.00	123560
-0.48	7.52	-8.00	-8479	-0.0010111223	-7.5096056623	255.00	123570
-0.48	8.52	-9.00	-8583	-0.0010111223	-7.5722952477	255.00	123580
-0.48	7.52	-8.00	-8714	-0.0020222447	-7.6299292214	255.00	123590
-0.48	7.52	-8.00	-8857	-0.0040444894	-7.6612740142	255.00	123600
-0.48	6.52	-7.00	-9003	-0.0010111223	-7.6936299292	255.00	123610
-0.48	7.52	-8.00	-9158	-0.0040444894	-7.7098078868	255.00	123620
-0.48	6.52	-7.00	-9318	-0.0040444894	-7.7310414560	255.00	123630
-0.48	5.52	-6.00	-9475	-0.0060667341	-7.7320525784	255.00	123640
-0.48	5.52	-6.00	-9618	-0.0070850202	-7.7388663968	255.00	123649
-0.48	4.52	-5.00	-9780	-0.0080971660	-7.7884615385	255.00	123659
-0.48	4.52	-5.00	-9944	-0.0101214575	-7.9321862348	255.00	123669
