Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
1.50	-0.50	2.00	-8623	0.0222222222	-3.2444444444	-115.00	3581
1.50	-0.50	2.00	-8650	0.0222222222	-3.3888888889	-115.00	3591
1.50	-0.50	2.00	-8664	0.0222222222	-3.3000000000	-115.00	3601
1.50	-0.50	2.00	-8672	0.0222222222	-3.1000000000	-115.00	3611
1.50	0.50	1.00	-8675	0.0111111111	-2.7777777778	115.00	3621
1.50	0.50	1.00	-8673	0.0000000000	-2.3444444444	115.00	3631
1.50	0.50	1.00	-8677	0.0000000000	-1.9333333333	115.00	3641
1.50	0.50	1.00	-8685	0.0000000000	-1.5666666667	115.00	3651
1.50	0.50	1.00	-8695	-0.0111111111	-1.2222222222	115.00	3661
1.50	1.50	0.00	-8708	-0.0222222222	-0.9333333333	158.00	3671
1.50	0.50	1.00	-8725	-0.0111111111	-0.8333333333	115.00	3681
1.50	1.50	0.00	-8747	-0.0222222222	-0.9222222222	158.00	3691
1.50	1.50	0.00	-8773	-0.0222222222	-1.1222222222	158.00	3701
1.50	0.50	1.00	-8804	0.0000000000	-1.4222222222	115.00	3711
1.50	0.50	1.00	-8838	0.0000000000	-1.8222222222	115.00	3721
1.50	0.50	1.00	-8873	0.0000000000	-2.1666666667	115.00	3731
1.50	0.50	1.00	-8909	0.0000000000	-2.4888888889	115.00	3741
1.50	0.50	1.00	-8946	0.0000000000	-2.7888888889	115.00	3751
1.50	0.50	1.00	-8984	0.0111111111	-3.0777777778	115.00	3761
1.50	0.50	1.00	-9023	0.0000000000	-3.3111111111	115.00	3771
1.50	-0.50	2.00	-9064	0.0222222222	-3.5111111111	-115.00	3781
1.50	-0.50	2.00	-9099	0.0222222222	-3.6222222222	-115.00	3791
1.50	-0.50	2.00	-9125	0.0111111111	-3.5777777778	-115.00	3801
1.50	-0.50	2.00	-9139	0.0111111111	-3.3555555556	-115.00	3811
1.50	0.50	1.00	-9145	0.0000000000	-3.0333333333	115.00	3821
1.50	0.50	1.00	-9150	0.0000000000	-2.6777777778	115.00	3831
1.50	0.50	1.00	-9157	0.0000000000	-2.3444444444	115.00	3841
1.50	1.50	0.00	-9169	-0.0111111111	-2.0444444444	158.00	3851
1.50	1.50	0.00	-9185	-0.0111111111	-1.7888888889	158.00	3861
1.50	1.50	0.00	-9206	-0.0222222222	-1.5777777778	158.00	3871
1.50	1.50	0.00	-9233	-0.0222222222	-1.4888888889	158.00	3881
1.50	1.50	0.00	-9266	-0.0222222222	-1.5666666667	158.00	3891
1.50	1.50	0.00	-9305	-0.0222222222	-1.8333333333	158.00	3901
1.50	1.50	0.00	-9346	-0.0111111111	-2.2333333333	158.00	3911
1.50	0.50	1.00	-9393	0.0000000000	-2.7000000000	115.00	3921
1.50	0.50	1.00	-9443	0.0000000000	-3.1777777778	115.00	3931
1.50	0.50	1.00	-9492	0.0111111111	-3.5888888889	115.00	3941
1.50	0.50	1.00	-9542	0.0111111111	-3.9666666667	115.00	3951
1.50	0.50	1.00	-9592	0.0111111111	-4.3000000000	115.00	3961
1.50	0.50	1.00	-9644	0.0111111111	-4.5555555556	115.00	3971
1.50	-0.50	2.00	-9696	0.0222222222	-4.7666666667	-115.00	3981
1.50	-1.50	3.00	-9741	0.0333333333	-4.8555555556	-158.00	3991
1.50	-1.50	3.00	-9775	0.0333333333	-4.7666666667	-158.00	4001
1.50	-1.50	3.00	-9792	0.0222222222	-4.4333333333	-158.00	4011
1.50	-0.50	2.00	-9788	0.0111111111	-3.8333333333	-115.00	4021
1.50	0.50	1.00	-9772	0.0000000000	-3.1333333333	115.00	4031
1.50	0.50	1.00	-9754	0.0000000000	-2.3777777778	115.00	4041
1.50	0.50	1.00	-9744	0.0000000000	-1.6888888889	115.00	4051
1.50	1.50	0.00	-9745	-0.0111111111	-1.1333333333	158.00	4061
1.50	1.50	0.00	-9755	-0.0222222222	-0.6666666667	158.00	4071
1.50	1.50	0.00	-9772	-0.0333333333	-0.3333333333	158.00	4081
1.50	1.50	0.00	-9795	-0.0333333333	-0.2222222222	158.00	4091
1.50	1.50	0.00	-9825	-0.0333333333	-0.3666666667	158.00	4101
1.50	1.50	0.00	-9859	-0.0222222222	-0.7777777778	158.00	4111
1.50	0.50	1.00	-9899	0.0000000000	-1.3888888889	115.00	4121
1.50	0.50	1.00	-9942	0.0000000000	-2.0666666667	115.00	4131
1.50	0.50	1.00	-9984	0.0000000000	-2.6555555556	115.00	4141
