Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
6.01	-1.99	8.00	-4413	0.0030333670	0.9777553084	-169.00	160304
6.01	-3.99	10.00	-4435	0.0050556117	0.9504550051	-244.00	160314
5.88	-5.12	11.00	-4435	0.0070778564	0.9595551062	-255.00	160324
5.51	-6.49	12.00	-4382	0.0080889788	1.0323559151	-255.00	160334
4.99	-6.01	11.00	-4271	0.0080889788	1.1951466127	-255.00	160344
4.73	-4.27	9.00	-4146	0.0050556117	1.4064711830	-255.00	160354
4.50	-3.50	8.00	-4015	0.0030333670	1.6491405460	-226.00	160364
4.23	-4.77	9.00	-3876	0.0030333670	1.9079878665	-255.00	160374
3.95	-2.05	6.00	-3726	0.0010111223	2.1809908999	-171.00	160384
3.68	-2.32	6.00	-3569	-0.0010111223	2.4641051567	-182.00	160394
3.55	-1.45	5.00	-3427	-0.0030333670	2.7330637007	-149.00	160404
3.29	-1.71	5.00	-3278	-0.0040444894	3.0091001011	-159.00	160414
3.10	-0.90	4.00	-3134	-0.0070778564	3.2750252781	-128.00	160424
2.90	-0.10	3.00	-2992	-0.0091001011	3.5257836198	-98.00	160434
2.71	-0.29	3.00	-2853	-0.0101112235	3.7431749242	-105.00	160444
2.53	1.53	1.00	-2718	-0.0131445905	3.9079878665	152.00	160454
2.40	1.40	1.00	-2594	-0.0131445905	3.9858442872	147.00	160464
2.37	2.37	0.00	-2491	-0.0111223458	4.0010111223	184.00	160474
2.58	2.58	0.00	-2439	-0.0080889788	3.9443882710	191.00	160484
2.88	1.88	1.00	-2438	-0.0050556117	3.8442871587	165.00	160494
3.07	0.07	3.00	-2463	-0.0020222447	3.7381193124	96.00	160504
3.16	-1.84	5.00	-2497	0.0010111223	3.6471183013	-164.00	160514
3.12	-2.88	6.00	-2517	0.0040444894	3.6450960566	-202.00	160524
3.08	-4.92	8.00	-2528	0.0040444894	3.6956521739	-255.00	160534
2.88	-6.12	9.00	-2509	0.0030333670	3.8119312437	-255.00	160544
2.39	-7.61	10.00	-2424	0.0030333670	4.0030333670	-255.00	160554
2.02	-4.98	7.00	-2307	-0.0010111223	4.2315470172	-255.00	160564
1.68	-5.32	7.00	-2169	-0.0030333670	4.4833164813	-255.00	160574
1.56	-4.44	6.00	-2041	-0.0050556117	4.7108190091	-255.00	160584
1.22	-4.78	6.00	-1893	-0.0060667341	4.9494438827	-255.00	160594
0.88	-4.12	5.00	-1729	-0.0091001011	5.1809908999	-249.00	160604
0.68	-2.32	3.00	-1572	-0.0111223458	5.3650151668	-182.00	160614
0.55	-2.45	3.00	-1429	-0.0121457490	5.4625506073	-187.00	160623
0.21	-2.79	3.00	-1269	-0.0080971660	5.5293522267	-199.00	160633
-0.05	-1.05	1.00	-1106	-0.0080971660	5.5688259109	-134.00	160643
-0.20	-0.20	0.00	-957	-0.0080971660	5.6123481781	-102.00	160653
-0.44	-0.44	0.00	-805	-0.0060728745	5.6831983806	-111.00	160663
-0.53	0.47	-1.00	-671	-0.0060790274	5.7446808511	112.00	160672
-0.80	1.20	-2.00	-529	-0.0070921986	5.8399189463	139.00	160682
-0.80	1.20	-2.00	-416	-0.0050658561	5.9726443769	140.00	160692
-0.71	1.29	-2.00	-340	-0.0081053698	6.1084093212	143.00	160702
-0.61	1.39	-2.00	-292	-0.0091185410	6.2401215805	147.00	160712
-0.53	0.47	-1.00	-266	-0.0091185410	6.3576494428	112.00	160722
-0.45	-0.45	0.00	-255	-0.0091185410	6.4579533941	-111.00	160732
-0.40	-1.40	1.00	-253	-0.0101317123	6.5511651469	-147.00	160742
-0.47	-2.47	2.00	-243	-0.0101317123	6.6443768997	-187.00	160752
-0.54	-3.54	3.00	-225	-0.0101317123	6.7355623100	-228.00	160762
-0.70	-4.70	4.00	-187	-0.0101317123	6.8004052685	-255.00	160772
-1.03	-6.03	5.00	-113	-0.0101317123	6.8399189463	-255.00	160782
-1.41	-5.41	4.00	-1	-0.0091185410	6.8682877406	-255.00	160792
-1.71	-4.71	3.00	128	-0.0070921986	6.8865248227	-255.00	160802
-1.96	-3.96	2.00	266	-0.0070921986	6.9088145897	-243.00	160812
-2.25	-3.25	1.00	414	-0.0070921986	6.9432624113	-217.00	160822
-2.49	-2.49	0.00	565	-0.0060790274	6.9888551165	-188.00	160832
-2.69	-2.69	0.00	713	-0.0050658561	7.0435663627	-196.00	160842
-2.89	-1.89	-1.00	858	-0.0050658561	7.1296859169	-165.00	160852
-2.99	-1.99	-1.00	987	-0.0040567951	7.2880324544	-169.00	160861
-3.18	-1.18	-2.00	1115	-0.0071065990	7.4883248731	-138.00	160870
-3.39	-1.39	-2.00	1245	-0.0091463415	7.7245934959	-147.00	160879
-3.56	-0.56	-3.00	1372	-0.0122075280	7.9623601221	-115.00	160888
-3.71	-0.71	-3.00	1493	-0.0142566191	8.2036659878	-121.00	160897
-3.88	0.12	-4.00	1613	-0.0173292559	8.4393476045	99.00	160906
-4.13	0.87	-5.00	1741	-0.0203873598	8.6452599388	127.00	160916
-4.20	1.80	-6.00	1853	-0.0234454638	8.7573904179	162.00	160926
-4.12	0.88	-5.00	1930	-0.0214067278	8.7655453619	127.00	160936
-3.98	1.02	-5.00	1972	-0.0183486239	8.7033639144	133.00	160946
-3.87	0.13	-4.00	1991	-0.0163098879	8.6034658512	99.00	160956
-3.82	-0.82	-3.00	2000	-0.0152905199	8.4811416922	-125.00	160966
-3.84	-1.84	-2.00	2009	-0.0101936799	8.3496432212	-164.00	160976
-3.91	-2.91	-1.00	2027	-0.0091743119	8.2171253823	-204.00	160986
-4.02	-3.02	-1.00	2054	-0.0071355759	8.1080530071	-207.00	160996
-4.20	-4.20	0.00	2103	-0.0040774720	8.0326197757	-253.00	161006
-4.45	-4.45	0.00	2176	-0.0040774720	7.9969418960	-255.00	161016
-4.79	-3.79	-1.00	2280	-0.0030581040	8.0846075433	-237.00	161026
-5.09	-3.09	-2.00	2404	-0.0071355759	8.2436289501	-211.00	161036
-5.31	-2.31	-3.00	2532	-0.0101936799	8.4505606524	-181.00	161046
-5.49	-2.49	-3.00	2658	-0.0112130479	8.6595310907	-188.00	161056
-5.67	-2.67	-3.00	2784	-0.0122324159	8.8572884811	-195.00	161066
-5.79	-1.79	-4.00	2899	-0.0163265306	9.0602040816	-162.00	161075
-6.01	-2.01	-4.00	3023	-0.0163265306	9.2448979592	-170.00	161085
-6.21	-1.21	-5.00	3148	-0.0204081633	9.3979591837	-140.00	161095
-6.38	-0.38	-6.00	3269	-0.0224489796	9.4663265306	-108.00	161105
-6.55	0.45	-7.00	3389	-0.0214285714	9.4928571429	111.00	161115
-6.67	0.33	-7.00	3501	-0.0183673469	9.4846938776	106.00	161125
-6.74	1.26	-8.00	3599	-0.0204081633	9.4571428571	142.00	161135
-6.72	1.28	-8.00	3675	-0.0204081633	9.3989795918	142.00	161145
-6.63	1.37	-8.00	3721	-0.0183486239	9.3007135576	146.00	161155
-6.54	0.46	-7.00	3746	-0.0163098879	9.1712538226	111.00	161165
-6.47	0.53	-7.00	3756	-0.0163098879	9.0305810398	115.00	161175
-6.42	-0.42	-6.00	3758	-0.0132517839	8.8868501529	-110.00	161185
-6.41	-1.41	-5.00	3758	-0.0112130479	8.7349643221	-147.00	161195
-6.45	-1.45	-5.00	3765	-0.0101936799	8.5942915392	-149.00	161205
-6.53	-2.53	-4.00	3779	-0.0081549439	8.4719673802	-189.00	161215
-6.61	-2.61	-4.00	3802	-0.0071355759	8.3812436290	-192.00	161225
-6.76	-3.76	-3.00	3842	-0.0061162080	8.3353720693	-236.00	161235
-6.96	-3.96	-3.00	3900	-0.0061162080	8.3720693170	-243.00	161245
-7.22	-3.22	-4.00	3983	-0.0081549439	8.4678899083	-216.00	161255
-7.49	-2.49	-5.00	4085	-0.0112130479	8.6024464832	-188.00	161265
-7.67	-1.67	-6.00	4191	-0.0132517839	8.7400611621	-157.00	161275
-7.83	-1.83	-6.00	4296	-0.0142711519	8.8766564730	-163.00	161285
-7.97	-0.97	-7.00	4400	-0.0173292559	9.0040774720	-131.00	161295
-8.11	-0.11	-8.00	4501	-0.0193679918	9.1080530071	-98.00	161305
-8.28	-0.28	-8.00	4604	-0.0203873598	9.1610601427	-105.00	161315
-8.41	0.59	-9.00	4704	-0.0203873598	9.1498470948	116.00	161325
-8.52	1.48	-10.00	4799	-0.0193679918	9.1192660550	150.00	161335
-8.57	1.43	-10.00	4881	-0.0183486239	9.0703363914	148.00	161345
-8.45	2.55	-11.00	4929	-0.0203873598	8.9775739042	190.00	161355
-8.32	1.68	-10.00	4950	-0.0163098879	8.8460754332	157.00	161365
-8.16	1.84	-10.00	4944	-0.0163098879	8.6799184506	164.00	161375
-8.05	0.95	-9.00	4924	-0.0142711519	8.5147808359	130.00	161385
-7.97	0.03	-8.00	4896	-0.0132517839	8.3353720693	96.00	161395
-7.90	-0.90	-7.00	4866	-0.0112130479	8.1569826707	-128.00	161405
-7.86	-1.86	-6.00	4837	-0.0091743119	7.9826707441	-164.00	161415
-7.86	-1.86	-6.00	4814	-0.0091743119	7.8175331295	-164.00	161425
-7.98	-2.98	-5.00	4811	-0.0061162080	7.6768603466	-206.00	161435
-8.09	-3.09	-5.00	4824	-0.0061162080	7.5626911315	-211.00	161445
-8.34	-3.34	-5.00	4870	-0.0050968400	7.5035677880	-220.00	161455
-8.59	-2.59	-6.00	4940	-0.0061162080	7.5208970438	-192.00	161465
-8.77	-1.77	-7.00	5021	-0.0081549439	7.6014271152	-161.00	161475
-8.91	-1.91	-7.00	5104	-0.0101936799	7.7115188583	-166.00	161485
-9.03	-1.03	-8.00	5187	-0.0132517839	7.8297655454	-133.00	161495
-9.17	-0.17	-9.00	5272	-0.0152905199	7.9378185525	-101.00	161505
-9.29	0.71	-10.00	5356	-0.0183486239	8.0346585117	121.00	161515
-9.36	1.64	-11.00	5431	-0.0203873598	8.0927624873	156.00	161525
-9.35	2.65	-12.00	5490	-0.0224260958	8.0682976555	194.00	161535
-9.22	2.78	-12.00	5518	-0.0193679918	7.9796126402	199.00	161545
-9.05	2.95	-12.00	5518	-0.0193679918	7.8379204893	205.00	161555
-8.88	3.12	-12.00	5493	-0.0183486239	7.6839959225	212.00	161565
-8.59	2.41	-11.00	5434	-0.0173292559	7.4729867482	185.00	161575
-8.42	1.58	-10.00	5364	-0.0152905199	7.2344546381	153.00	161585
-8.28	0.72	-9.00	5289	-0.0122324159	6.9979612640	121.00	161595
-8.20	0.80	-9.00	5217	-0.0122199593	6.7729124236	125.00	161605
-8.05	-1.05	-7.00	5141	-0.0101832994	6.5315682281	-133.00	161615
-7.97	-1.97	-6.00	5069	-0.0071283096	6.2922606925	-169.00	161625
-7.95	-2.95	-5.00	5010	-0.0050916497	6.0794297352	-206.00	161635
-8.08	-4.08	-4.00	4982	-0.0040733198	5.8951120163	-248.00	161645
-8.50	-4.50	-4.00	5017	-0.0030518820	5.7884028484	-255.00	161655
-8.87	-2.87	-6.00	5096	-0.0040691760	5.7222787386	-202.00	161665
-9.16	-0.16	-9.00	5198	-0.0071210580	5.7110885046	-100.00	161675
-9.32	0.68	-10.00	5300	-0.0081383520	5.7365208545	120.00	161685
-9.37	1.63	-11.00	5389	-0.0091556460	5.7782299084	155.00	161695
-9.36	2.64	-12.00	5457	-0.0111902340	5.8209562564	194.00	161705
-9.29	3.71	-13.00	5501	-0.0132248220	5.8555442523	234.00	161715
-9.08	4.92	-14.00	5507	-0.0152594100	5.8616480163	255.00	161725
-8.65	5.35	-14.00	5453	-0.0162767040	5.7955239064	255.00	161735
-8.31	3.69	-12.00	5363	-0.0152594100	5.6866734486	233.00	161745
-8.01	2.99	-11.00	5251	-0.0152594100	5.5350966429	207.00	161755
-7.83	3.17	-11.00	5137	-0.0162767040	5.3438453713	214.00	161765
-7.64	1.36	-9.00	5019	-0.0132248220	5.1119023398	145.00	161775
-7.47	0.53	-8.00	4904	-0.0111902340	4.8626653103	114.00	161785
-7.30	0.70	-8.00	4789	-0.0101729400	4.6063072228	120.00	161795
-7.12	-1.12	-6.00	4672	-0.0071210580	4.3357070193	-136.00	161805
-7.01	-2.01	-5.00	4565	-0.0050864700	4.0732451679	-170.00	161815
-7.01	-2.01	-5.00	4481	-0.0050864700	3.8362156663	-170.00	161825
-7.23	-3.23	-4.00	4444	-0.0030518820	3.6500508647	-216.00	161835
-7.56	-2.56	-5.00	4459	-0.0040650407	3.5315040650	-191.00	161845
-7.82	-0.82	-7.00	4508	-0.0050761421	3.4467005076	-125.00	161855
-7.91	0.09	-8.00	4559	-0.0060851927	3.3630831643	98.00	161865
-7.96	1.04	-9.00	4606	-0.0060790274	3.2786220871	133.00	161875
-7.99	3.01	-11.00	4647	-0.0080971660	3.1933198381	207.00	161885
-7.99	4.01	-12.00	4680	-0.0080889788	3.1031344793	245.00	161895
-7.77	5.23	-13.00	4674	-0.0080889788	2.9686552073	255.00	161905
-7.27	5.73	-13.00	4602	-0.0070778564	2.7826086957	255.00	161915
-6.97	4.03	-11.00	4503	-0.0060667341	2.6046511628	246.00	161925
-6.68	3.32	-10.00	4385	-0.0050556117	2.4418604651	219.00	161935
-6.47	3.53	-10.00	4263	-0.0060667341	2.2992922144	227.00	161945
-6.26	1.74	-8.00	4136	-0.0050556117	2.1638018200	160.00	161955
-6.10	1.90	-8.00	4015	-0.0060667341	2.0303336704	165.00	161965
-5.92	1.08	-7.00	3892	-0.0060667341	1.8897876643	135.00	161975
-5.72	0.28	-6.00	3768	-0.0050556117	1.7350859454	105.00	161985
-5.56	0.44	-6.00	3647	-0.0060667341	1.5642062690	111.00	161995
-5.39	-0.39	-5.00	3528	-0.0050556117	1.3710819009	-109.00	162005
-5.25	-1.25	-4.00	3414	-0.0030333670	1.1506572295	-141.00	162015
-5.20	-1.20	-4.00	3318	-0.0020222447	0.9282103134	-140.00	162025
-5.30	-2.30	-3.00	3254	0.0000000000	0.7330637007	-180.00	162035
-5.47	-2.47	-3.00	3228	0.0000000000	0.5783619818	-187.00	162045
-5.68	-0.68	-5.00	3235	-0.0020222447	0.4590495450	-120.00	162055
-5.82	1.18	-7.00	3261	-0.0030303030	0.3666666667	138.00	162065
-5.88	2.12	-8.00	3289	-0.0040404040	0.2717171717	174.00	162075
-5.83	4.17	-10.00	3304	-0.0050505051	0.1606060606	251.00	162085
-5.68	5.32	-11.00	3296	-0.0050505051	0.0292929293	255.00	162095
-5.24	7.76	-13.00	3227	-0.0060606061	-0.1595959596	255.00	162105
-4.93	6.07	-11.00	3131	-0.0040404040	-0.3696969697	255.00	162115
-4.61	4.39	-9.00	3011	-0.0010101010	-0.5909090909	255.00	162125
-4.37	5.63	-10.00	2883	-0.0020202020	-0.7969696970	255.00	162135
-4.06	5.94	-10.00	2739	-0.0020202020	-0.9898989899	255.00	162145
-3.82	4.18	-8.00	2591	-0.0010101010	-1.1646464646	251.00	162155
-3.64	3.36	-7.00	2449	0.0000000000	-1.3195146613	221.00	162164
-3.32	2.68	-6.00	2292	0.0000000000	-1.4792719919	195.00	162174
-3.08	1.92	-5.00	2136	0.0000000000	-1.6380182002	166.00	162184
-2.91	1.09	-4.00	1987	0.0010111223	-1.7947421638	135.00	162194
-2.73	1.27	-4.00	1845	0.0000000000	-1.9534883721	142.00	162204
-2.50	0.50	-3.00	1700	0.0010111223	-2.1233569262	113.00	162214
-2.31	-0.31	-2.00	1559	0.0010111223	-2.3053589484	-106.00	162224
-2.17	-0.17	-2.00	1428	0.0010111223	-2.4964610718	-101.00	162234
-2.12	-0.12	-2.00	1317	0.0020222447	-2.6916076845	-99.00	162244
-2.10	-0.10	-2.00	1226	0.0030333670	-2.8867542973	-98.00	162254
-2.12	-0.12	-2.00	1157	0.0040444894	-3.0647118301	-99.00	162264
-2.08	0.92	-3.00	1096	0.0030333670	-3.2335692619	129.00	162274
-1.99	1.01	-3.00	1035	0.0040444894	-3.3993933266	132.00	162284
-1.90	2.10	-4.00	975	0.0040444894	-3.5631951466	173.00	162294
-1.79	3.21	-5.00	912	0.0030333670	-3.7310414560	215.00	162304
-1.67	3.33	-5.00	846	0.0040444894	-3.8988877654	219.00	162314
-1.45	4.55	-6.00	763	0.0040444894	-4.0788675430	255.00	162324
-1.22	4.78	-6.00	664	0.0040444894	-4.2608695652	255.00	162334
-0.95	4.05	-5.00	548	0.0060667341	-4.4266936299	247.00	162344
-0.66	4.34	-5.00	418	0.0050556117	-4.5793731041	255.00	162354
-0.38	3.62	-4.00	276	0.0060667341	-4.7168857432	231.00	162364
-0.13	3.87	-4.00	129	0.0050556117	-4.8452982811	240.00	162374
0.09	3.09	-3.00	-17	0.0050556117	-4.9666329626	211.00	162384
0.30	3.30	-3.00	-164	0.0040444894	-5.0829120324	219.00	162394
0.52	2.52	-2.00	-309	0.0040444894	-5.2012133468	189.00	162404
0.69	2.69	-2.00	-448	0.0040444894	-5.3185035389	196.00	162414
0.88	2.88	-2.00	-585	0.0030333670	-5.4539939333	202.00	162424
1.09	3.09	-2.00	-723	0.0030333670	-5.6066734075	211.00	162434
1.31	2.31	-1.00	-862	0.0040444894	-5.7927199191	181.00	162444
1.47	2.47	-1.00	-996	0.0050556117	-5.9979777553	187.00	162454
1.70	2.70	-1.00	-1132	0.0060667341	-6.2173913043	196.00	162464
1.92	2.92	-1.00	-1271	0.0060667341	-6.4408493428	204.00	162474
2.11	2.11	0.00	-1406	0.0080889788	-6.6622851365	174.00	162484
2.28	2.28	0.00	-1538	0.0091001011	-6.8816986855	180.00	162494
2.44	2.44	0.00	-1665	0.0101112235	-7.0950455005	186.00	162504
2.68	1.68	1.00	-1798	0.0121334681	-7.3063700708	157.00	162514
2.83	1.83	1.00	-1924	0.0131445905	-7.4934277048	163.00	162524
3.02	2.02	1.00	-2050	0.0131445905	-7.6501516684	170.00	162534
3.20	2.20	1.00	-2175	0.0131445905	-7.7765419616	177.00	162544
3.41	1.41	2.00	-2303	0.0141557128	-7.8816986855	147.00	162554
3.58	2.58	1.00	-2429	0.0121334681	-7.9494438827	192.00	162564
3.77	1.77	2.00	-2555	0.0121334681	-8.0060667341	161.00	162574
3.93	1.93	2.00	-2677	0.0111223458	-8.0535894843	167.00	162584
4.11	2.11	2.00	-2798	0.0111223458	-8.1041456016	174.00	162594
4.27	2.27	2.00	-2916	0.0091001011	-8.1456016178	180.00	162604
4.45	2.45	2.00	-3034	0.0080889788	-8.1921132457	186.00	162614
4.62	2.62	2.00	-3152	0.0070778564	-8.2517694641	193.00	162624
4.82	2.82	2.00	-3272	0.0060667341	-8.3437815976	200.00	162634
4.99	2.99	2.00	-3391	0.0060667341	-8.4984833165	207.00	162644
5.18	3.18	2.00	-3512	0.0080889788	-8.6996966633	214.00	162654
5.37	3.37	2.00	-3634	0.0111223458	-8.9261880688	221.00	162664
5.57	2.57	3.00	-3760	0.0131445905	-9.1557128413	191.00	162674
5.76	2.76	3.00	-3884	0.0141557128	-9.3720930233	198.00	162684
5.91	2.91	3.00	-4003	0.0151668352	-9.5621840243	204.00	162694
6.11	2.11	4.00	-4125	0.0171890799	-9.7310414560	174.00	162704
6.28	2.28	4.00	-4246	0.0182002022	-9.8604651163	180.00	162714
6.46	2.46	4.00	-4367	0.0182002022	-9.9282103134	187.00	162724
6.65	2.65	4.00	-4488	0.0161779575	-9.9615773509	194.00	162734
6.81	2.81	4.00	-4607	0.0151668352	-9.9676440849	200.00	162744
7.02	3.02	4.00	-4730	0.0151668352	-9.9767441860	208.00	162754
7.21	3.21	4.00	-4853	0.0131445905	-9.9828109201	215.00	162764
7.40	3.40	4.00	-4978	0.0121334681	-9.9919110212	223.00	162774
7.56	3.56	4.00	-5099	0.0121334681	-9.9979777553	228.00	162784
7.77	3.77	4.00	-5223	0.0101112235	-10.0050556117	236.00	162794
7.97	3.97	4.00	-5349	0.0091001011	-10.0242669363	244.00	162804
8.18	4.18	4.00	-5478	0.0091001011	-10.0687563195	251.00	162814
8.44	3.44	5.00	-5616	0.0091001011	-10.1698685541	224.00	162824
8.68	2.68	6.00	-5759	0.0111223458	-10.3296258847	195.00	162834
8.91	2.91	6.00	-5904	0.0131445905	-10.5247724975	204.00	162844
9.10	2.10	7.00	-6045	0.0151668352	-10.7189079879	173.00	162854
9.31	2.31	7.00	-6186	0.0161779575	-10.9089989889	181.00	162864
9.51	1.51	8.00	-6327	0.0192113246	-11.0920121335	151.00	162874
9.67	1.67	8.00	-6458	0.0202224469	-11.2588473205	157.00	162884
9.85	0.85	9.00	-6588	0.0222446916	-11.3862487361	126.00	162894
10.04	1.04	9.00	-6717	0.0222446916	-11.4438827098	133.00	162904
10.23	0.23	10.00	-6846	0.0212335693	-11.4752275025	103.00	162914
10.38	1.38	9.00	-6969	0.0192113246	-11.4802831143	146.00	162924
10.57	0.57	10.00	-7092	0.0202224469	-11.4812942366	115.00	162934
10.76	0.76	10.00	-7216	0.0182002022	-11.4792719919	123.00	162944
10.91	-0.09	11.00	-7336	0.0192113246	-11.4772497472	-98.00	162954
11.04	0.04	11.00	-7448	0.0182002022	-11.4671385238	96.00	162964
11.12	0.12	11.00	-7548	0.0171890799	-11.4428715875	99.00	162974
11.17	0.17	11.00	-7636	0.0171890799	-11.4084934277	101.00	162984
11.36	0.36	11.00	-7730	0.0161779575	-11.3842264914	108.00	162994
11.48	-0.52	12.00	-7822	0.0161779575	-11.3609706775	-114.00	163004
11.55	-0.45	12.00	-7903	0.0161779575	-11.3458038423	-111.00	163014
11.57	0.57	11.00	-7970	0.0141557128	-11.3498483316	116.00	163024
11.61	0.61	11.00	-8030	0.0141557128	-11.3822042467	117.00	163034
11.70	0.70	11.00	-8090	0.0161779575	-11.4499494439	121.00	163044
11.81	0.81	11.00	-8152	0.0182002022	-11.5379170880	125.00	163054
11.90	0.90	11.00	-8214	0.0192113246	-11.6299292214	128.00	163064
12.01	2.01	10.00	-8278	0.0202224469	-11.7098078868	170.00	163074
12.13	2.13	10.00	-8346	0.0212335693	-11.7704752275	174.00	163084
12.24	2.24	10.00	-8415	0.0232558140	-11.7724974722	179.00	163094
12.37	2.37	10.00	-8487	0.0212335693	-11.7482305359	184.00	163104
12.50	2.50	10.00	-8562	0.0192113246	-11.7027300303	188.00	163114
12.63	2.63	10.00	-8640	0.0202224469	-11.6521739130	193.00	163124
12.77	2.77	10.00	-8721	0.0202224469	-11.5884732053	199.00	163134
12.92	1.92	11.00	-8806	0.0192113246	-11.5237613751	166.00	163144
13.06	3.06	10.00	-8893	0.0171717172	-11.4565656566	209.00	163154
13.20	2.20	11.00	-8980	0.0171717172	-11.3878787879	177.00	163164
13.35	2.35	11.00	-9071	0.0161616162	-11.3202020202	182.00	163174
13.51	1.51	12.00	-9164	0.0161616162	-11.2646464646	151.00	163184
13.66	1.66	12.00	-9260	0.0161616162	-11.2171717172	157.00	163194
13.80	0.80	13.00	-9354	0.0161616162	-11.1656565657	124.00	163204
13.94	0.94	13.00	-9447	0.0151515152	-11.1181818182	130.00	163214
14.09	0.09	14.00	-9542	0.0161616162	-11.0818181818	98.00	163224
14.21	0.21	14.00	-9634	0.0161616162	-11.0626262626	102.00	163234
14.35	-0.65	15.00	-9728	0.0171717172	-11.0646464646	-118.00	163244
14.44	-1.56	16.00	-9813	0.0181818182	-11.0808080808	-153.00	163254
14.47	-2.53	17.00	-9885	0.0202020202	-11.0919191919	-189.00	163264
14.36	-2.64	17.00	-9926	0.0202020202	-11.0727272727	-194.00	163274
14.10	-2.90	17.00	-9923	0.0212121212	-11.0101010101	-203.00	163284
13.81	-1.19	15.00	-9882	0.0202020202	-10.9050505051	-139.00	163294
13.65	-0.35	14.00	-9828	0.0191919192	-10.7828282828	-107.00	163304
13.61	0.61	13.00	-9778	0.0191919192	-10.6494949495	117.00	163314
13.55	1.55	12.00	-9731	0.0181818182	-10.5030303030	153.00	163324
13.50	2.50	11.00	-9686	0.0161616162	-10.3414141414	188.00	163334
13.55	3.55	10.00	-9658	0.0151515152	-10.1808080808	228.00	163344
13.77	4.77	9.00	-9666	0.0131313131	-10.0454545455	255.00	163354
14.17	4.17	10.00	-9729	0.0141414141	-9.9585858586	251.00	163364
14.49	3.49	11.00	-9821	0.0141414141	-9.9030303030	226.00	163374
14.73	1.73	13.00	-9927	0.0161616162	-9.8626262626	159.00	163384
