Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.33	-1.67	2.00	1607	0.0000000000	3.8000000000	-123.00	3621
0.33	-1.67	2.00	1652	0.0000000000	3.8444444444	-123.00	3631
0.33	-1.67	2.00	1698	0.0111111111	3.8555555556	-123.00	3641
0.33	-1.67	2.00	1744	0.0000000000	3.9777777778	-123.00	3651
0.33	-1.67	2.00	1791	0.0000000000	4.2111111111	-123.00	3661
0.33	-1.67	2.00	1838	0.0000000000	4.4000000000	-123.00	3671
0.33	-1.67	2.00	1888	0.0000000000	4.5222222222	-123.00	3681
0.33	-1.67	2.00	1936	0.0000000000	4.6000000000	-123.00	3691
0.33	-1.67	2.00	1986	0.0000000000	4.7000000000	-123.00	3701
0.33	-1.67	2.00	2041	0.0000000000	4.8222222222	-123.00	3711
0.33	-1.67	2.00	2095	0.0000000000	4.9222222222	-123.00	3721
0.33	-1.67	2.00	2148	0.0000000000	5.0000000000	-123.00	3731
0.33	-1.67	2.00	2202	0.0000000000	5.0888888889	-123.00	3741
0.33	-0.67	1.00	2259	-0.0111111111	5.2000000000	162.00	3751
0.33	-0.67	1.00	2304	-0.0111111111	5.1666666667	100.00	3761
0.33	-0.67	1.00	2331	-0.0111111111	4.9333333333	100.00	3771
0.33	-1.67	2.00	2337	0.0000000000	4.4777777778	-186.00	3781
0.33	-2.67	3.00	2348	0.0111111111	4.0333333333	-221.00	3791
0.33	-2.67	3.00	2386	0.0111111111	3.8333333333	-158.00	3801
0.33	-1.67	2.00	2443	0.0000000000	3.8666666667	128.00	3811
0.33	-1.67	2.00	2501	0.0000000000	3.9111111111	-123.00	3821
0.33	-1.67	2.00	2541	0.0000000000	3.7777777778	-123.00	3831
0.33	-1.67	2.00	2579	0.0111111111	3.5555555556	-123.00	3841
0.33	-1.67	2.00	2626	0.0111111111	3.5777777778	-123.00	3851
0.33	-1.67	2.00	2675	0.0111111111	3.8111111111	-123.00	3861
0.33	-1.67	2.00	2723	0.0000000000	4.2666666667	-123.00	3871
0.33	-1.67	2.00	2772	-0.0111111111	4.7000000000	-123.00	3881
0.33	-0.67	1.00	2823	-0.0222222222	4.8555555556	162.00	3891
0.33	-0.67	1.00	2863	-0.0111111111	4.6666666667	100.00	3901
0.33	-0.67	1.00	2888	-0.0111111111	4.3000000000	100.00	3911
0.33	-1.67	2.00	2899	0.0000000000	3.9777777778	-186.00	3921
0.33	-1.67	2.00	2906	0.0000000000	3.6444444444	-123.00	3931
0.33	-1.67	2.00	2932	0.0000000000	3.4111111111	-123.00	3941
0.33	-2.67	3.00	2962	0.0111111111	3.1888888889	-221.00	3951
0.33	-2.67	3.00	3002	0.0111111111	3.1000000000	-158.00	3961
0.33	-2.67	3.00	3059	0.0111111111	3.1888888889	-158.00	3971
0.33	-1.67	2.00	3123	0.0111111111	3.3333333333	128.00	3981
0.33	-1.67	2.00	3182	0.0111111111	3.5444444444	-123.00	3991
0.33	-1.67	2.00	3224	0.0111111111	3.7333333333	-123.00	4001
0.33	-0.67	1.00	3273	-0.0111111111	4.1444444444	162.00	4011
0.33	-1.67	2.00	3309	0.0000000000	4.4777777778	-186.00	4021
0.33	-1.67	2.00	3337	0.0000000000	4.5000000000	-123.00	4031
0.33	-2.67	3.00	3371	0.0000000000	4.5444444444	-221.00	4041
0.33	-1.67	2.00	3418	-0.0111111111	4.6222222222	128.00	4051
0.33	-1.67	2.00	3475	-0.0111111111	4.6222222222	-123.00	4061
0.33	-1.67	2.00	3519	0.0000000000	4.4111111111	-123.00	4071
0.33	-1.67	2.00	3563	0.0000000000	4.2333333333	-123.00	4081
0.33	-2.67	3.00	3610	0.0111111111	4.2888888889	-221.00	4091
0.33	-1.67	2.00	3665	0.0111111111	4.3555555556	128.00	4101
0.33	-1.67	2.00	3726	0.0000000000	4.6222222222	-123.00	4111
0.33	-1.67	2.00	3775	0.0000000000	4.8555555556	-123.00	4121
0.33	-1.67	2.00	3822	-0.0111111111	5.0111111111	-123.00	4131
0.33	-1.67	2.00	3873	0.0000000000	5.0555555556	-123.00	4141
0.33	-1.67	2.00	3925	0.0000000000	5.0000000000	-123.00	4151
0.33	-2.67	3.00	3976	0.0111111111	5.0666666667	-221.00	4161
0.33	-2.67	3.00	4037	0.0111111111	5.2555555556	-158.00	4171
0.33	-1.67	2.00	4115	-0.0111111111	5.6000000000	128.00	4181
0.33	-1.67	2.00	4184	0.0000000000	5.7666666667	-123.00	4191
0.33	-1.67	2.00	4235	0.0000000000	5.6555555556	-123.00	4201
0.33	-1.67	2.00	4280	0.0000000000	5.6111111111	-123.00	4211
0.33	-1.67	2.00	4337	0.0000000000	5.7222222222	-123.00	4221
0.33	-1.67	2.00	4393	0.0000000000	5.7777777778	-123.00	4231
0.33	-1.67	2.00	4448	0.0000000000	5.8111111111	-123.00	4241
0.33	-1.67	2.00	4506	-0.0111111111	5.8888888889	-123.00	4251
0.33	-0.67	1.00	4566	-0.0222222222	5.8888888889	162.00	4261
0.33	-1.67	2.00	4616	0.0000000000	5.5777777778	-186.00	4271
0.33	-1.67	2.00	4643	0.0000000000	5.1000000000	-123.00	4281
0.33	-2.67	3.00	4682	0.0111111111	4.9666666667	-221.00	4291
0.33	-2.67	3.00	4732	0.0111111111	5.0222222222	-158.00	4301
0.33	-0.67	1.00	4798	-0.0111111111	5.1222222222	225.00	4311
0.33	-1.67	2.00	4852	0.0000000000	5.1000000000	-186.00	4321
0.33	-1.67	2.00	4877	0.0000000000	4.7777777778	-123.00	4331
0.33	-1.67	2.00	4888	0.0000000000	4.2555555556	-123.00	4341
0.33	-2.67	3.00	4903	0.0222222222	3.7555555556	-221.00	4351
0.33	-2.67	3.00	4944	0.0111111111	3.6444444444	-158.00	4361
0.33	-2.67	3.00	5003	0.0111111111	4.0000000000	-158.00	4371
0.33	-2.67	3.00	5063	0.0000000000	4.2333333333	-158.00	4381
0.33	-2.67	3.00	5126	0.0000000000	4.3777777778	-158.00	4391
0.33	-1.67	2.00	5191	0.0111111111	4.3666666667	128.00	4401
0.33	-1.67	2.00	5258	0.0000000000	4.5111111111	-123.00	4411
0.33	-1.67	2.00	5308	0.0000000000	4.7777777778	-123.00	4421
0.33	-1.67	2.00	5347	0.0000000000	5.1000000000	-123.00	4431
0.33	-1.67	2.00	5398	-0.0111111111	5.4888888889	-123.00	4441
0.33	-1.67	2.00	5452	-0.0111111111	5.6444444444	-123.00	4451
0.33	-1.67	2.00	5505	-0.0111111111	5.5777777778	-123.00	4461
0.33	-1.67	2.00	5556	-0.0111111111	5.4777777778	-123.00	4471
0.33	-1.67	2.00	5616	-0.0111111111	5.4444444444	-123.00	4481
0.33	-1.67	2.00	5671	0.0000000000	5.3333333333	-123.00	4491
0.33	-1.67	2.00	5729	0.0000000000	5.2333333333	-123.00	4501
0.33	-1.67	2.00	5787	0.0000000000	5.3222222222	-123.00	4511
0.33	-1.67	2.00	5842	0.0000000000	5.4888888889	-123.00	4521
0.33	-1.67	2.00	5899	0.0000000000	5.5666666667	-123.00	4531
0.33	-1.67	2.00	5957	0.0000000000	5.6111111111	-123.00	4541
0.33	-1.67	2.00	6013	0.0000000000	5.6444444444	-123.00	4551
0.33	-1.67	2.00	6070	0.0000000000	5.7111111111	-123.00	4561
0.33	-1.67	2.00	6129	0.0000000000	5.7000000000	-123.00	4571
0.33	-1.67	2.00	6186	0.0000000000	5.7222222222	-123.00	4581
0.33	-1.67	2.00	6245	0.0000000000	5.7333333333	-123.00	4591
0.33	-1.67	2.00	6303	0.0000000000	5.7333333333	-123.00	4601
0.33	-1.67	2.00	6363	0.0000000000	5.7888888889	-123.00	4611
0.33	-1.67	2.00	6422	0.0000000000	5.8111111111	-123.00	4621
0.33	-1.67	2.00	6484	0.0000000000	5.8555555556	-123.00	4631
0.33	-1.67	2.00	6543	0.0000000000	5.8888888889	-123.00	4641
0.33	-1.67	2.00	6605	0.0000000000	5.9333333333	-123.00	4651
0.33	-1.67	2.00	6665	0.0000000000	5.9555555556	-123.00	4661
0.33	-1.67	2.00	6726	0.0000000000	6.0000000000	-123.00	4671
0.33	-1.67	2.00	6787	0.0000000000	6.0222222222	-123.00	4681
0.33	-1.67	2.00	6850	0.0000000000	6.0777777778	-123.00	4691
0.33	-1.67	2.00	6910	0.0000000000	6.0777777778	-123.00	4701
0.33	-1.67	2.00	6973	0.0000000000	6.1222222222	-123.00	4711
0.33	-1.67	2.00	7037	0.0000000000	6.1444444444	-123.00	4721
0.33	-1.67	2.00	7100	0.0000000000	6.1888888889	-123.00	4731
0.33	-0.67	1.00	7161	-0.0111111111	6.1888888889	162.00	4741
0.33	-1.67	2.00	7215	0.0000000000	6.1111111111	-186.00	4751
0.33	-1.67	2.00	7255	0.0000000000	5.8777777778	-123.00	4761
0.33	-1.67	2.00	7288	0.0000000000	5.5666666667	-123.00	4771
0.33	-1.67	2.00	7333	0.0000000000	5.3666666667	-123.00	4781
0.33	-1.67	2.00	7379	0.0000000000	5.2111111111	-123.00	4791
0.33	-1.67	2.00	7426	0.0000000000	5.0333333333	-123.00	4801
0.33	-2.67	3.00	7473	0.0111111111	4.8444444444	-221.00	4811
0.33	-2.67	3.00	7532	0.0111111111	4.8000000000	-158.00	4821
0.33	-2.67	3.00	7602	0.0222222222	4.9000000000	-158.00	4831
0.33	-1.67	2.00	7675	0.0000000000	5.1111111111	128.00	4841
0.33	-1.67	2.00	7747	0.0000000000	5.4666666667	-123.00	4851
0.33	-1.67	2.00	7801	0.0000000000	5.7000000000	-123.00	4861
0.33	-1.67	2.00	7847	0.0000000000	5.7111111111	-123.00	4871
0.33	-1.67	2.00	7902	0.0000000000	5.8111111111	-123.00	4881
0.33	-2.67	3.00	7961	0.0111111111	5.9444444444	-221.00	4891
0.33	-2.67	3.00	8024	0.0000000000	6.1222222222	-158.00	4901
0.33	-2.67	3.00	8096	0.0000000000	6.2666666667	-158.00	4911
0.33	-1.67	2.00	8179	-0.0111111111	6.4000000000	128.00	4921
0.33	-1.67	2.00	8250	0.0000000000	6.3888888889	-123.00	4931
0.33	-1.67	2.00	8298	0.0000000000	6.1222222222	-123.00	4941
0.33	-2.67	3.00	8355	0.0111111111	6.1444444444	-221.00	4951
0.33	-2.67	3.00	8417	0.0111111111	6.3333333333	-158.00	4961
0.33	-1.67	2.00	8494	0.0000000000	6.5777777778	128.00	4971
0.33	-1.67	2.00	8561	-0.0111111111	6.6666666667	-123.00	4981
0.33	-1.67	2.00	8616	-0.0111111111	6.5777777778	-123.00	4991
0.33	-1.67	2.00	8670	-0.0111111111	6.3777777778	-123.00	5001
0.33	-2.67	3.00	8728	0.0111111111	6.1111111111	-221.00	5011
0.33	-2.67	3.00	8790	0.0111111111	6.0000000000	-158.00	5021
0.33	-1.67	2.00	8866	0.0000000000	6.3111111111	128.00	5031
0.33	-1.67	2.00	8942	-0.0111111111	6.5333333333	-123.00	5041
0.33	-1.67	2.00	9001	-0.0111111111	6.4888888889	-123.00	5051
0.33	-1.67	2.00	9041	0.0000000000	6.0888888889	-123.00	5061
0.33	-2.67	3.00	9100	0.0111111111	5.9888888889	-221.00	5071
0.33	-2.67	3.00	9163	0.0111111111	6.0777777778	-158.00	5081
0.33	-1.67	2.00	9239	0.0000000000	6.3222222222	128.00	5091
0.33	-1.67	2.00	9307	-0.0111111111	6.4333333333	-123.00	5101
0.33	-1.67	2.00	9365	-0.0111111111	6.3888888889	-123.00	5111
0.33	-2.67	3.00	9417	0.0111111111	6.1222222222	-221.00	5121
0.33	-1.67	2.00	9483	0.0000000000	6.0000000000	128.00	5131
0.33	-1.67	2.00	9557	0.0000000000	6.1777777778	-123.00	5141
0.33	-1.67	2.00	9610	0.0000000000	6.3111111111	-123.00	5151
0.33	-1.67	2.00	9655	-0.0111111111	6.1666666667	-123.00	5161
0.33	-2.67	3.00	9710	0.0000000000	6.0777777778	-221.00	5171
0.33	-1.67	2.00	9772	0.0000000000	5.9222222222	128.00	5181
0.33	-1.67	2.00	9837	0.0000000000	5.8888888889	-123.00	5191
0.33	-2.67	3.00	9890	0.0111111111	5.8333333333	-221.00	5201
0.33	-2.67	3.00	9948	0.0000000000	5.8888888889	-158.00	5211
