Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.23	0.23	0.00	1217	-0.0111111111	-0.1777777778	105.00	3711
0.23	0.23	0.00	1200	-0.0111111111	-0.3111111111	106.00	3721
0.23	-0.77	1.00	1182	0.0000000000	-0.5666666667	-191.00	3731
0.23	-0.77	1.00	1170	0.0111111111	-0.8666666667	-118.00	3741
0.23	-0.77	1.00	1176	0.0111111111	-0.9777777778	-120.00	3751
0.23	0.23	0.00	1194	0.0000000000	-0.8111111111	175.00	3761
0.23	0.23	0.00	1212	0.0000000000	-0.5111111111	101.00	3771
0.23	0.23	0.00	1217	0.0000000000	-0.3222222222	102.00	3781
0.23	0.23	0.00	1207	0.0000000000	-0.3000000000	103.00	3791
0.23	0.23	0.00	1195	0.0000000000	-0.2444444444	103.00	3801
0.23	0.23	0.00	1184	0.0000000000	-0.1777777778	104.00	3811
0.23	0.23	0.00	1172	-0.0111111111	-0.1111111111	104.00	3821
0.23	0.23	0.00	1156	-0.0111111111	-0.1555555556	105.00	3831
0.23	0.23	0.00	1139	-0.0111111111	-0.4111111111	105.00	3841
0.23	0.23	0.00	1121	0.0000000000	-0.8000000000	106.00	3851
0.23	0.23	0.00	1102	0.0000000000	-1.2222222222	106.00	3861
0.23	0.23	0.00	1081	0.0000000000	-1.5000000000	107.00	3871
0.23	-0.77	1.00	1060	0.0111111111	-1.6333333333	-190.00	3881
0.23	-0.77	1.00	1046	0.0111111111	-1.6666666667	-117.00	3891
0.23	-0.77	1.00	1050	0.0111111111	-1.4888888889	-119.00	3901
0.23	0.23	0.00	1066	0.0000000000	-1.1777777778	177.00	3911
0.23	1.23	-1.00	1083	-0.0111111111	-0.8111111111	212.00	3921
0.23	1.23	-1.00	1077	-0.0111111111	-0.6777777778	140.00	3931
0.23	0.23	0.00	1038	0.0000000000	-0.9111111111	-154.00	3941
0.23	0.23	0.00	1000	0.0000000000	-1.1222222222	109.00	3951
0.23	-0.77	1.00	977	0.0111111111	-1.1666666667	-188.00	3961
0.23	0.23	0.00	973	-0.0111111111	-0.9666666667	182.00	3971
0.23	0.23	0.00	975	-0.0111111111	-0.7888888889	108.00	3981
0.23	1.23	-1.00	973	-0.0222222222	-0.8555555556	218.00	3991
0.23	0.23	0.00	947	0.0000000000	-1.3222222222	-151.00	4001
0.23	-0.77	1.00	909	0.0222222222	-1.9222222222	-185.00	4011
0.23	-0.77	1.00	885	0.0222222222	-2.1444444444	-112.00	4021
0.23	-0.77	1.00	884	0.0111111111	-1.7222222222	-114.00	4031
0.23	0.23	0.00	903	0.0000000000	-1.0888888889	182.00	4041
0.23	0.23	0.00	914	-0.0111111111	-0.7000000000	108.00	4051
0.23	1.23	-1.00	920	-0.0111111111	-0.5888888889	217.00	4061
0.23	1.23	-1.00	910	-0.0111111111	-0.7222222222	146.00	4071
0.23	0.23	0.00	870	0.0111111111	-1.1444444444	-149.00	4081
0.23	0.23	0.00	826	0.0000000000	-1.3444444444	115.00	4091
0.23	-0.77	1.00	793	0.0000000000	-1.3000000000	-182.00	4101
0.23	0.23	0.00	779	-0.0111111111	-1.1777777778	188.00	4111
0.23	0.23	0.00	778	-0.0111111111	-1.1777777778	114.00	4121
0.23	1.23	-1.00	768	-0.0111111111	-1.5000000000	224.00	4131
0.23	0.23	0.00	732	0.0000000000	-2.0111111111	-145.00	4141
0.23	-0.77	1.00	684	0.0222222222	-2.6111111111	-179.00	4151
0.23	-0.77	1.00	652	0.0222222222	-2.8555555556	-106.00	4161
0.23	-0.77	1.00	643	0.0111111111	-2.5222222222	-108.00	4171
0.23	-0.77	1.00	654	0.0111111111	-1.9222222222	-110.00	4181
0.23	0.23	0.00	667	-0.0111111111	-1.4000000000	185.00	4191
0.23	0.23	0.00	677	0.0000000000	-1.1444444444	111.00	4201
0.23	1.23	-1.00	674	-0.0111111111	-1.1555555556	221.00	4211
0.23	1.23	-1.00	657	0.0000000000	-1.2222222222	149.00	4221
0.23	1.23	-1.00	613	-0.0111111111	-1.3222222222	152.00	4231
0.23	0.23	0.00	561	-0.0111111111	-1.3666666667	-142.00	4241
0.23	-0.77	1.00	515	0.0000000000	-1.5222222222	-176.00	4251
0.23	-0.77	1.00	486	0.0000000000	-1.7333333333	-103.00	4261
0.23	-0.77	1.00	485	0.0000000000	-1.8777777778	-105.00	4271
0.23	-0.77	1.00	491	0.0111111111	-1.9555555556	-107.00	4281
0.23	0.23	0.00	504	0.0000000000	-1.9111111111	189.00	4291
0.23	0.23	0.00	504	0.0111111111	-1.8888888889	115.00	4301
0.23	0.23	0.00	484	0.0111111111	-1.9222222222	115.00	4311
0.23	-0.77	1.00	458	0.0222222222	-1.7222222222	-182.00	4321
0.23	-0.77	1.00	440	0.0111111111	-1.3555555556	-110.00	4331
0.23	-0.77	1.00	445	0.0000000000	-0.7888888889	-111.00	4341
0.23	0.23	0.00	459	-0.0111111111	-0.3222222222	184.00	4351
0.23	0.23	0.00	474	-0.0111111111	-0.1111111111	110.00	4361
0.23	1.23	-1.00	466	-0.0222222222	-0.2666666667	220.00	4371
0.23	1.23	-1.00	440	-0.0111111111	-0.7000000000	148.00	4381
0.23	-0.77	1.00	392	0.0111111111	-1.2333333333	-255.00	4391
0.23	-0.77	1.00	349	0.0111111111	-1.5111111111	-108.00	4401
0.23	-1.77	2.00	339	0.0111111111	-1.3444444444	-219.00	4411
0.23	-0.77	1.00	377	0.0000000000	-0.7111111111	148.00	4421
0.23	1.23	-1.00	430	-0.0222222222	-0.1777777778	255.00	4431
0.23	2.23	-2.00	474	-0.0222222222	0.1777777778	253.00	4441
0.23	2.23	-2.00	431	-0.0222222222	-0.4666666667	184.00	4451
0.23	0.23	0.00	360	0.0111111111	-1.1666666667	-217.00	4461
0.23	-1.77	2.00	286	0.0333333333	-1.7111111111	-255.00	4471
0.23	-1.77	2.00	263	0.0111111111	-1.4444444444	-140.00	4481
0.23	-1.77	2.00	321	0.0111111111	-0.3222222222	-145.00	4491
0.23	1.23	-1.00	368	-0.0333333333	0.3222222222	255.00	4501
0.23	2.23	-2.00	439	-0.0333333333	0.6888888889	255.00	4511
0.23	3.23	-3.00	408	-0.0222222222	-0.2222222222	255.00	4521
0.23	2.23	-2.00	342	0.0000000000	-1.4444444444	120.00	4531
0.23	-1.77	2.00	242	0.0444444444	-2.0888888889	-255.00	4541
0.23	-1.77	2.00	149	0.0222222222	-2.3555555556	-131.00	4551
0.23	-3.77	4.00	128	0.0222222222	-1.7666666667	-255.00	4561
0.23	-2.77	3.00	146	0.0111111111	-1.3111111111	-105.00	4571
0.23	-0.77	1.00	214	-0.0111111111	-1.1888888889	220.00	4581
0.23	1.23	-1.00	267	0.0000000000	-1.1111111111	255.00	4591
0.23	2.23	-2.00	258	0.0000000000	-1.9888888889	250.00	4601
0.23	0.23	0.00	190	0.0333333333	-2.4222222222	-226.00	4611
0.23	-1.77	2.00	97	0.0444444444	-2.7222222222	-255.00	4621
0.23	-3.77	4.00	71	0.0222222222	-1.9333333333	-255.00	4631
0.23	-2.77	3.00	136	0.0111111111	-0.1666666667	-119.00	4641
0.23	1.23	-1.00	218	-0.0555555556	0.9888888889	255.00	4651
0.23	2.23	-2.00	317	-0.0555555556	1.9000000000	238.00	4661
0.23	3.23	-3.00	307	-0.0444444444	1.0444444444	255.00	4671
0.23	2.23	-2.00	251	-0.0111111111	-0.1666666667	103.00	4681
0.23	-0.77	1.00	168	0.0333333333	-0.9888888889	-255.00	4691
0.23	-0.77	1.00	91	0.0111111111	-1.1111111111	-111.00	4701
0.23	-2.77	3.00	76	0.0111111111	-0.2555555556	-255.00	4711
0.23	-1.77	2.00	94	-0.0222222222	0.2666666667	109.00	4721
0.23	0.23	0.00	153	-0.0333333333	0.1888888889	248.00	4731
0.23	1.23	-1.00	196	0.0000000000	-0.2333333333	209.00	4741
0.23	2.23	-2.00	175	0.0000000000	-1.5666666667	246.00	4751
0.23	0.23	0.00	115	0.0333333333	-2.1222222222	-229.00	4761
0.23	-0.77	1.00	44	0.0333333333	-2.3000000000	-189.00	4771
0.23	-1.77	2.00	17	0.0111111111	-1.7000000000	-226.00	4781
0.23	-1.77	2.00	55	0.0111111111	-0.4111111111	-155.00	4791
0.23	0.23	0.00	112	-0.0333333333	0.3888888889	247.00	4801
0.23	2.23	-2.00	173	-0.0444444444	0.8666666667	255.00	4811
0.23	3.23	-3.00	164	-0.0333333333	0.1444444444	255.00	4821
0.23	2.23	-2.00	98	-0.0111111111	-1.0777777778	106.00	4831
0.23	-1.77	2.00	2	0.0444444444	-1.9000000000	-255.00	4841
0.23	-1.77	2.00	-90	0.0222222222	-2.2777777778	-144.00	4851
0.23	-3.77	4.00	-101	0.0333333333	-1.6222222222	-255.00	4861
0.23	-1.77	2.00	-78	0.0000000000	-1.0666666667	180.00	4871
0.23	0.23	0.00	-17	-0.0222222222	-0.8000000000	244.00	4881
0.23	0.23	0.00	15	0.0000000000	-1.0666666667	95.00	4891
0.23	0.23	0.00	-23	0.0222222222	-2.1666666667	96.00	4901
0.23	-0.77	1.00	-62	0.0444444444	-2.5111111111	-201.00	4911
0.23	-2.77	3.00	-99	0.0555555556	-2.2000000000	-255.00	4921
0.23	-1.77	2.00	-89	0.0000000000	-1.0333333333	-95.00	4931
0.23	-1.77	2.00	-42	0.0000000000	0.5111111111	-174.00	4941
0.23	1.23	-1.00	28	-0.0555555556	1.4222222222	255.00	4951
0.23	1.23	-1.00	87	-0.0333333333	1.8444444444	116.00	4961
0.23	2.23	-2.00	96	-0.0222222222	1.2666666667	229.00	4971
0.23	2.23	-2.00	69	-0.0222222222	0.6000000000	160.00	4981
0.23	0.23	0.00	18	0.0000000000	0.4666666667	-241.00	4991
0.23	0.23	0.00	-24	-0.0111111111	0.4111111111	96.00	5001
0.23	0.23	0.00	-41	-0.0333333333	0.6444444444	97.00	5011
0.23	0.23	0.00	-37	-0.0222222222	0.5777777778	98.00	5021
0.23	0.23	0.00	-33	-0.0222222222	0.1111111111	98.00	5031
0.23	0.23	0.00	-39	0.0111111111	-0.7222222222	99.00	5041
0.23	0.23	0.00	-48	0.0111111111	-1.5000000000	100.00	5051
0.23	0.23	0.00	-57	0.0222222222	-1.7000000000	100.00	5061
0.23	0.23	0.00	-68	0.0222222222	-1.5222222222	101.00	5071
0.23	0.23	0.00	-79	0.0000000000	-1.0777777778	101.00	5081
0.23	0.23	0.00	-91	0.0000000000	-0.7444444444	102.00	5091
0.23	0.23	0.00	-103	0.0000000000	-0.6888888889	103.00	5101
0.23	0.23	0.00	-114	0.0000000000	-0.8555555556	103.00	5111
0.23	0.23	0.00	-125	0.0000000000	-1.0222222222	104.00	5121
0.23	0.23	0.00	-139	0.0000000000	-1.1111111111	105.00	5131
0.23	-0.77	1.00	-153	0.0111111111	-1.1666666667	-193.00	5141
0.23	-0.77	1.00	-163	0.0111111111	-1.1777777778	-120.00	5151
0.23	-0.77	1.00	-161	0.0111111111	-1.0333333333	-122.00	5161
0.23	0.23	0.00	-142	0.0000000000	-0.7111111111	174.00	5171
0.23	1.23	-1.00	-121	-0.0111111111	-0.3333333333	209.00	5181
0.23	1.23	-1.00	-118	-0.0111111111	-0.1666666667	137.00	5191
0.23	1.23	-1.00	-131	-0.0111111111	-0.1777777778	140.00	5201
0.23	0.23	0.00	-169	0.0000000000	-0.4777777778	-154.00	5211
0.23	0.23	0.00	-203	0.0000000000	-0.7111111111	110.00	5221
0.23	-0.77	1.00	-226	0.0000000000	-0.8111111111	-187.00	5231
0.23	-0.77	1.00	-229	0.0000000000	-0.7333333333	-115.00	5241
0.23	-0.77	1.00	-226	0.0000000000	-0.7222222222	-116.00	5251
0.23	0.23	0.00	-212	0.0000000000	-0.7777777778	179.00	5261
0.23	0.23	0.00	-199	0.0111111111	-0.8666666667	105.00	5271
0.23	1.23	-1.00	-198	0.0000000000	-0.8888888889	214.00	5281
0.23	1.23	-1.00	-216	0.0000000000	-0.9555555556	143.00	5291
0.23	0.23	0.00	-261	0.0000000000	-1.0222222222	-152.00	5301
0.23	-0.77	1.00	-300	0.0111111111	-1.0777777778	-185.00	5311
0.23	-0.77	1.00	-328	0.0000000000	-1.1333333333	-113.00	5321
0.23	-0.77	1.00	-328	0.0000000000	-1.1000000000	-115.00	5331
0.23	-0.77	1.00	-312	0.0000000000	-0.9555555556	-116.00	5341
0.23	0.23	0.00	-290	0.0000000000	-0.8666666667	179.00	5351
0.23	1.23	-1.00	-273	-0.0111111111	-0.8222222222	214.00	5361
0.23	1.23	-1.00	-271	0.0000000000	-0.8111111111	143.00	5371
0.23	1.23	-1.00	-295	0.0000000000	-0.8666666667	146.00	5381
0.23	-0.77	1.00	-342	0.0111111111	-0.9000000000	-255.00	5391
0.23	-0.77	1.00	-383	0.0000000000	-0.9222222222	-111.00	5401
0.23	-0.77	1.00	-387	0.0000000000	-0.6555555556	-113.00	5411
0.23	1.23	-1.00	-349	-0.0222222222	-0.2444444444	255.00	5421
0.23	1.23	-1.00	-315	-0.0222222222	-0.0333333333	146.00	5431
0.23	3.23	-3.00	-323	-0.0333333333	-0.3666666667	255.00	5441
0.23	0.23	0.00	-374	0.0111111111	-1.1111111111	-255.00	5451
0.23	-0.77	1.00	-427	0.0222222222	-1.7222222222	-174.00	5461
0.23	-0.77	1.00	-459	0.0222222222	-1.8333333333	-101.00	5471
0.23	-0.77	1.00	-432	0.0000000000	-1.0111111111	-103.00	5481
0.23	0.23	0.00	-404	-0.0111111111	-0.2555555556	192.00	5491
0.23	2.23	-2.00	-377	-0.0333333333	0.1111111111	255.00	5501
0.23	1.23	-1.00	-380	0.0000000000	-0.3222222222	-105.00	5511
0.23	1.23	-1.00	-430	0.0000000000	-1.2666666667	162.00	5521
0.23	0.23	0.00	-478	0.0333333333	-1.7111111111	-133.00	5531
0.23	-0.77	1.00	-530	0.0111111111	-1.7444444444	-167.00	5541
0.23	0.23	0.00	-544	-0.0111111111	-1.3111111111	203.00	5551
0.23	-0.77	1.00	-558	0.0000000000	-1.1000000000	-169.00	5561
0.23	0.23	0.00	-562	-0.0111111111	-1.4444444444	202.00	5571
0.23	0.23	0.00	-576	0.0000000000	-1.9000000000	128.00	5581
0.23	0.23	0.00	-604	0.0222222222	-2.5222222222	128.00	5591
0.23	-0.77	1.00	-635	0.0222222222	-2.8444444444	-169.00	5601
0.23	-0.77	1.00	-668	0.0222222222	-2.6555555556	-96.00	5611
0.23	-0.77	1.00	-675	0.0111111111	-2.2000000000	-98.00	5621
0.23	-0.77	1.00	-671	0.0000000000	-1.5666666667	-100.00	5631
0.23	0.23	0.00	-660	0.0000000000	-1.2888888889	196.00	5641
0.23	0.23	0.00	-659	-0.0111111111	-1.1111111111	121.00	5651
0.23	0.23	0.00	-680	0.0000000000	-1.3000000000	122.00	5661
0.23	0.23	0.00	-705	0.0000000000	-1.4333333333	123.00	5671
0.23	-0.77	1.00	-732	0.0111111111	-1.4222222222	-174.00	5681
0.23	-0.77	1.00	-748	0.0000000000	-1.2555555556	-101.00	5691
0.23	-0.77	1.00	-759	0.0000000000	-1.0111111111	-103.00	5701
0.23	0.23	0.00	-752	-0.0111111111	-0.8555555556	192.00	5711
0.23	0.23	0.00	-738	-0.0111111111	-0.7444444444	118.00	5721
0.23	1.23	-1.00	-755	-0.0111111111	-1.0444444444	228.00	5731
0.23	0.23	0.00	-787	0.0000000000	-1.4222222222	-141.00	5741
0.23	-0.77	1.00	-835	0.0111111111	-1.7222222222	-175.00	5751
0.23	0.23	0.00	-865	0.0000000000	-1.7777777778	196.00	5761
0.23	0.23	0.00	-873	-0.0111111111	-1.5666666667	121.00	5771
0.23	0.23	0.00	-885	-0.0111111111	-1.5222222222	121.00	5781
0.23	0.23	0.00	-918	-0.0111111111	-1.7555555556	122.00	5791
0.23	0.23	0.00	-954	0.0000000000	-2.2333333333	123.00	5801
0.23	-0.77	1.00	-979	0.0111111111	-2.6666666667	-174.00	5811
0.23	-0.77	1.00	-1002	0.0222222222	-2.7555555556	-101.00	5821
0.23	0.23	0.00	-1021	0.0000000000	-2.6111111111	194.00	5831
0.23	0.23	0.00	-1023	-0.0111111111	-2.1000000000	120.00	5841
0.23	0.23	0.00	-1026	0.0000000000	-1.7888888889	121.00	5851
0.23	0.23	0.00	-1051	0.0000000000	-1.9777777778	121.00	5861
0.23	0.23	0.00	-1081	0.0000000000	-2.1666666667	122.00	5871
0.23	0.23	0.00	-1108	0.0000000000	-2.1111111111	123.00	5881
0.23	0.23	0.00	-1134	0.0000000000	-2.0111111111	123.00	5891
0.23	0.23	0.00	-1169	-0.0111111111	-2.1111111111	123.00	5901
0.23	0.23	0.00	-1201	-0.0111111111	-2.2111111111	124.00	5911
0.23	0.23	0.00	-1236	0.0000000000	-2.3777777778	125.00	5921
0.23	0.23	0.00	-1274	0.0000000000	-2.7888888889	125.00	5931
0.23	-0.77	1.00	-1316	0.0111111111	-3.2111111111	-172.00	5941
0.23	-0.77	1.00	-1348	0.0111111111	-3.2888888889	-99.00	5951
0.23	-0.77	1.00	-1361	0.0111111111	-3.1222222222	-101.00	5961
0.23	0.23	0.00	-1356	0.0000000000	-2.7777777778	195.00	5971
0.23	0.23	0.00	-1350	0.0000000000	-2.4000000000	121.00	5981
0.23	0.23	0.00	-1372	0.0000000000	-2.2666666667	121.00	5991
0.23	0.23	0.00	-1401	0.0000000000	-2.2111111111	122.00	6001
0.23	0.23	0.00	-1429	0.0000000000	-2.1444444444	122.00	6011
0.23	1.23	-1.00	-1459	-0.0111111111	-2.0444444444	232.00	6021
0.23	0.23	0.00	-1503	-0.0111111111	-2.0777777778	-137.00	6031
0.23	-0.77	1.00	-1557	0.0000000000	-2.3222222222	-171.00	6041
0.23	-0.77	1.00	-1599	0.0000000000	-2.6333333333	-98.00	6051
0.23	-0.77	1.00	-1623	0.0111111111	-2.9444444444	-100.00	6061
0.23	-0.77	1.00	-1622	0.0111111111	-3.0222222222	-102.00	6071
0.23	-0.77	1.00	-1621	0.0111111111	-2.7666666667	-104.00	6081
0.23	0.23	0.00	-1614	0.0000000000	-2.3777777778	192.00	6091
0.23	0.23	0.00	-1611	0.0000000000	-2.0333333333	118.00	6101
0.23	1.23	-1.00	-1616	0.0000000000	-1.7555555556	228.00	6111
0.23	1.23	-1.00	-1645	-0.0111111111	-1.5777777778	156.00	6121
0.23	0.23	0.00	-1702	-0.0111111111	-1.6111111111	-139.00	6131
0.23	-0.77	1.00	-1754	0.0000000000	-1.7333333333	-173.00	6141
0.23	-1.77	2.00	-1793	0.0111111111	-1.8888888889	-209.00	6151
0.23	-0.77	1.00	-1799	0.0000000000	-1.9666666667	159.00	6161
0.23	-0.77	1.00	-1792	0.0000000000	-1.9000000000	-106.00	6171
0.23	0.23	0.00	-1774	0.0000000000	-1.7777777778	189.00	6181
0.23	1.23	-1.00	-1768	-0.0111111111	-1.7444444444	224.00	6191
0.23	1.23	-1.00	-1772	0.0000000000	-1.7333333333	153.00	6201
0.23	1.23	-1.00	-1818	0.0000000000	-1.9222222222	156.00	6211
0.23	0.23	0.00	-1872	0.0000000000	-1.8888888889	-138.00	6221
0.23	-0.77	1.00	-1915	0.0000000000	-1.7888888889	-172.00	6231
0.23	-0.77	1.00	-1945	-0.0111111111	-1.7000000000	-100.00	6241
0.23	-0.77	1.00	-1950	0.0000000000	-1.6777777778	-102.00	6251
0.23	-0.77	1.00	-1946	0.0000000000	-1.7111111111	-104.00	6261
0.23	0.23	0.00	-1933	0.0000000000	-1.7666666667	192.00	6271
0.23	0.23	0.00	-1935	0.0111111111	-1.8555555556	118.00	6281
0.23	0.23	0.00	-1955	0.0111111111	-2.0222222222	118.00	6291
0.23	0.23	0.00	-1981	0.0111111111	-1.8111111111	119.00	6301
0.23	0.23	0.00	-2003	0.0000000000	-1.4666666667	120.00	6311
0.23	0.23	0.00	-2032	-0.0111111111	-1.3000000000	120.00	6321
0.23	-0.77	1.00	-2063	0.0000000000	-1.3000000000	-177.00	6331
0.23	-0.77	1.00	-2083	0.0000000000	-1.4777777778	-104.00	6341
0.23	-0.77	1.00	-2085	0.0000000000	-1.5555555556	-106.00	6351
0.23	0.23	0.00	-2076	0.0000000000	-1.6000000000	189.00	6361
0.23	0.23	0.00	-2064	0.0000000000	-1.4333333333	115.00	6371
0.23	1.23	-1.00	-2074	-0.0111111111	-1.3222222222	225.00	6381
0.23	1.23	-1.00	-2103	-0.0111111111	-1.3555555556	153.00	6391
0.23	-0.77	1.00	-2153	0.0111111111	-1.6555555556	-250.00	6401
0.23	-0.77	1.00	-2199	0.0111111111	-1.8555555556	-103.00	6411
0.23	-1.77	2.00	-2210	0.0111111111	-1.6444444444	-214.00	6421
0.23	0.23	0.00	-2174	-0.0111111111	-1.0222222222	255.00	6431
0.23	1.23	-1.00	-2124	-0.0222222222	-0.4333333333	224.00	6441
0.23	4.23	-4.00	-2130	-0.0444444444	-0.5777777778	255.00	6451
0.23	1.23	-1.00	-2200	-0.0111111111	-1.4888888889	-249.00	6461
0.23	-0.77	1.00	-2283	0.0222222222	-2.3222222222	-241.00	6471
0.23	-2.77	3.00	-2309	0.0444444444	-2.3111111111	-255.00	6481
0.23	0.23	0.00	-2236	-0.0111111111	-0.9444444444	255.00	6491
0.23	2.23	-2.00	-2152	-0.0333333333	0.5111111111	255.00	6501
0.23	7.23	-7.00	-2143	-0.1000000000	0.7555555556	255.00	6511
0.23	0.23	0.00	-2212	0.0000000000	-0.3888888889	-255.00	6521
0.23	1.23	-1.00	-2300	0.0000000000	-1.9222222222	255.00	6531
0.23	-0.77	1.00	-2337	0.0555555556	-2.3111111111	-222.00	6541
0.23	1.23	-1.00	-2343	0.0000000000	-1.6111111111	255.00	6551
0.23	1.23	-1.00	-2353	-0.0222222222	-0.7888888889	186.00	6561
0.23	1.23	-1.00	-2374	-0.0444444444	-0.7000000000	189.00	6571
0.23	-0.77	1.00	-2436	0.0111111111	-2.2000000000	-214.00	6581
0.23	0.23	0.00	-2492	0.0222222222	-3.7555555556	231.00	6591
0.23	-0.77	1.00	-2519	0.0888888889	-4.1777777778	-141.00	6601
0.23	0.23	0.00	-2528	0.0000000000	-3.5333333333	229.00	6611
0.23	0.23	0.00	-2565	0.0111111111	-2.9666666667	155.00	6621
0.23	-0.77	1.00	-2623	0.0000000000	-3.1666666667	-142.00	6631
0.23	-1.77	2.00	-2678	0.0333333333	-3.7111111111	-178.00	6641
0.23	-1.77	2.00	-2718	0.0333333333	-4.0444444444	-108.00	6651
0.23	-1.77	2.00	-2722	0.0333333333	-3.8777777778	-113.00	6661
0.23	-0.77	1.00	-2715	0.0000000000	-3.1111111111	180.00	6671
0.23	-0.77	1.00	-2700	0.0111111111	-2.3222222222	104.00	6681
0.23	0.23	0.00	-2705	-0.0111111111	-2.0777777778	211.00	6691
0.23	0.23	0.00	-2726	0.0000000000	-2.2000000000	137.00	6701
0.23	-0.77	1.00	-2772	0.0111111111	-2.2888888889	-160.00	6711
0.23	-0.77	1.00	-2816	0.0000000000	-2.1555555556	101.00	6721
0.23	-0.77	1.00	-2838	-0.0111111111	-1.7888888889	100.00	6731
0.23	-0.77	1.00	-2847	-0.0111111111	-1.4444444444	97.00	6741
0.23	0.23	0.00	-2865	-0.0222222222	-1.5888888889	204.00	6751
0.23	-0.77	1.00	-2899	0.0000000000	-2.0333333333	-167.00	6761
0.23	-0.77	1.00	-2933	0.0000000000	-2.5777777778	-95.00	6771
0.23	-0.77	1.00	-2955	0.0111111111	-2.7777777778	-96.00	6781
0.23	-0.77	1.00	-2957	0.0111111111	-2.5666666667	-98.00	6791
0.23	0.23	0.00	-2949	-0.0111111111	-1.9777777778	197.00	6801
0.23	0.23	0.00	-2942	-0.0111111111	-1.4000000000	123.00	6811
0.23	1.23	-1.00	-2961	-0.0222222222	-1.3666666667	233.00	6821
0.23	1.23	-1.00	-2998	-0.0222222222	-1.6666666667	162.00	6831
0.23	-0.77	1.00	-3057	0.0111111111	-2.1222222222	-242.00	6841
0.23	0.23	0.00	-3107	-0.0111111111	-2.3111111111	203.00	6851
0.23	-0.77	1.00	-3136	0.0000000000	-2.2666666667	-169.00	6861
0.23	0.23	0.00	-3143	-0.0111111111	-2.0888888889	201.00	6871
0.23	0.23	0.00	-3145	-0.0111111111	-2.0888888889	127.00	6881
0.23	1.23	-1.00	-3162	-0.0111111111	-2.3555555556	237.00	6891
0.23	1.23	-1.00	-3205	-0.0111111111	-2.9111111111	165.00	6901
0.23	0.23	0.00	-3271	0.0111111111	-3.4333333333	-129.00	6911
0.23	-0.77	1.00	-3329	0.0222222222	-3.6777777778	-163.00	6921
0.23	-0.77	1.00	-3373	0.0000000000	-3.5111111111	98.00	6931
0.23	-0.77	1.00	-3395	0.0111111111	-3.2111111111	96.00	6941
0.23	0.23	0.00	-3406	-0.0111111111	-3.0000000000	204.00	6951
0.23	0.23	0.00	-3432	0.0000000000	-3.2111111111	130.00	6961
0.23	0.23	0.00	-3477	0.0000000000	-3.6888888889	130.00	6971
0.23	0.23	0.00	-3523	0.0111111111	-4.0111111111	130.00	6981
0.23	0.23	0.00	-3566	0.0111111111	-4.0222222222	131.00	6991
0.23	-0.77	1.00	-3612	0.0111111111	-3.8000000000	-166.00	7001
0.23	-0.77	1.00	-3656	0.0000000000	-3.6333333333	95.00	7011
0.23	-0.77	1.00	-3679	0.0000000000	-3.4111111111	-95.00	7021
0.23	-0.77	1.00	-3686	0.0000000000	-3.2333333333	-97.00	7031
0.23	-0.77	1.00	-3693	0.0111111111	-3.1888888889	-99.00	7041
0.23	-0.77	1.00	-3698	0.0111111111	-2.9555555556	-101.00	7051
0.23	0.23	0.00	-3696	0.0000000000	-2.4333333333	195.00	7061
0.23	1.23	-1.00	-3697	-0.0111111111	-1.9444444444	230.00	7071
0.23	0.23	0.00	-3731	0.0000000000	-1.8333333333	-139.00	7081
0.23	-0.77	1.00	-3777	0.0000000000	-1.8333333333	-174.00	7091
0.23	-0.77	1.00	-3813	0.0000000000	-1.7555555556	-101.00	7101
0.23	-0.77	1.00	-3819	0.0000000000	-1.5666666667	-103.00	7111
0.23	0.23	0.00	-3813	-0.0111111111	-1.4111111111	193.00	7121
0.23	1.23	-1.00	-3809	-0.0222222222	-1.2888888889	228.00	7131
0.23	1.23	-1.00	-3834	-0.0222222222	-1.5000000000	157.00	7141
0.23	0.23	0.00	-3893	0.0000000000	-2.1777777778	-138.00	7151
0.23	0.23	0.00	-3945	0.0111111111	-2.7444444444	126.00	7161
0.23	-0.77	1.00	-3985	0.0111111111	-2.8222222222	-171.00	7171
0.23	0.23	0.00	-4001	-0.0111111111	-2.4888888889	199.00	7181
0.23	-0.77	1.00	-4021	0.0000000000	-2.3111111111	-172.00	7191
0.23	-0.77	1.00	-4040	0.0000000000	-2.4444444444	-100.00	7201
0.23	0.23	0.00	-4055	0.0000000000	-2.6888888889	196.00	7211
0.23	0.23	0.00	-4058	0.0111111111	-2.7666666667	121.00	7221
0.23	1.23	-1.00	-4080	0.0000000000	-2.7333333333	231.00	7231
0.23	0.23	0.00	-4120	0.0000000000	-2.5222222222	-138.00	7241
0.23	-0.77	1.00	-4168	0.0111111111	-2.4777777778	-172.00	7251
0.23	-0.77	1.00	-4205	0.0000000000	-2.4333333333	-99.00	7261
0.23	-0.77	1.00	-4215	0.0111111111	-2.3777777778	-101.00	7271
0.23	-0.77	1.00	-4207	0.0000000000	-2.0777777778	-103.00	7281
0.23	0.23	0.00	-4198	-0.0111111111	-1.7555555556	193.00	7291
0.23	0.23	0.00	-4197	0.0000000000	-1.5777777778	119.00	7301
0.23	1.23	-1.00	-4214	-0.0111111111	-1.7333333333	229.00	7311
0.23	0.23	0.00	-4252	0.0111111111	-1.9111111111	-140.00	7321
0.23	-0.77	1.00	-4299	0.0111111111	-1.9888888889	-175.00	7331
